case_id,order_index,order,N,rep,seed,estimate,error,abs_error
gaussian_rectangle_d5,2,3-2-4,1024,73,830074,0.12712913764957204,0.0009688063243837863,0.0009688063243837863
gaussian_rectangle_d5,3,3-4-2,1024,73,830074,0.12726653938741617,0.0011062080622279147,0.0011062080622279147
gaussian_rectangle_d5,4,4-3-2,1024,73,830074,0.12729904966498184,0.001138718339793593,0.001138718339793593
gaussian_rectangle_d5,1,2-3-4,1024,74,830075,0.12664166474352506,0.0004813334183368101,0.0004813334183368101
gaussian_rectangle_d5,2,3-2-4,1024,74,830075,0.12588578849850113,-0.00027454282668712415,0.00027454282668712415
gaussian_rectangle_d5,3,3-4-2,1024,74,830075,0.126797055507883,0.0006367241826947534,0.0006367241826947534
gaussian_rectangle_d5,4,4-3-2,1024,74,830075,0.1259029430812847,-0.0002573882439035613,0.0002573882439035613
gaussian_rectangle_d5,1,2-3-4,1024,75,830076,0.12636808244975495,0.0002077511245666963,0.0002077511245666963
gaussian_rectangle_d5,2,3-2-4,1024,75,830076,0.12638370807248217,0.00022337674729391854,0.00022337674729391854
gaussian_rectangle_d5,3,3-4-2,1024,75,830076,0.1264688246855237,0.00030849336033544894,0.00030849336033544894
gaussian_rectangle_d5,4,4-3-2,1024,75,830076,0.12653759065134268,0.0003772593261544277,0.0003772593261544277
gaussian_rectangle_d5,1,2-3-4,1024,76,830077,0.12553311235571327,-0.0006272189694749852,0.0006272189694749852
gaussian_rectangle_d5,2,3-2-4,1024,76,830077,0.12547313632908783,-0.0006871949961004264,0.0006871949961004264
gaussian_rectangle_d5,3,3-4-2,1024,76,830077,0.12678376289205168,0.0006234315668634249,0.0006234315668634249
gaussian_rectangle_d5,4,4-3-2,1024,76,830077,0.12665844621609904,0.0004981148909107835,0.0004981148909107835
gaussian_rectangle_d5,1,2-3-4,1024,77,830078,0.1260927567186899,-6.757460649833846e-5,6.757460649833846e-5
gaussian_rectangle_d5,2,3-2-4,1024,77,830078,0.1259126676863665,-0.00024766363882175457,0.00024766363882175457
gaussian_rectangle_d5,3,3-4-2,1024,77,830078,0.12430523148902305,-0.0018550998361652055,0.0018550998361652055
gaussian_rectangle_d5,4,4-3-2,1024,77,830078,0.12427368115692806,-0.0018866501682601872,0.0018866501682601872
gaussian_rectangle_d5,1,2-3-4,1024,78,830079,0.12686018045972636,0.0006998491345381053,0.0006998491345381053
gaussian_rectangle_d5,2,3-2-4,1024,78,830079,0.12702572056606184,0.000865389240873593,0.000865389240873593
gaussian_rectangle_d5,3,3-4-2,1024,78,830079,0.1272410711492805,0.0010807398240922361,0.0010807398240922361
gaussian_rectangle_d5,4,4-3-2,1024,78,830079,0.12721666560169023,0.00105633427650198,0.00105633427650198
gaussian_rectangle_d5,1,2-3-4,1024,79,830080,0.12515355403788067,-0.0010067772873075809,0.0010067772873075809
gaussian_rectangle_d5,2,3-2-4,1024,79,830080,0.1245809982772556,-0.0015793330479326462,0.0015793330479326462
gaussian_rectangle_d5,3,3-4-2,1024,79,830080,0.12404516168110825,-0.0021151696440799977,0.0021151696440799977
gaussian_rectangle_d5,4,4-3-2,1024,79,830080,0.12360421838764643,-0.0025561129375418212,0.0025561129375418212
gaussian_rectangle_d5,1,2-3-4,1024,80,830081,0.12619163446037115,3.130313518290295e-5,3.130313518290295e-5
gaussian_rectangle_d5,2,3-2-4,1024,80,830081,0.1259599544828128,-0.00020037684237544928,0.00020037684237544928
gaussian_rectangle_d5,3,3-4-2,1024,80,830081,0.12582808857475491,-0.00033224275043333695,0.00033224275043333695
gaussian_rectangle_d5,4,4-3-2,1024,80,830081,0.12569843492104293,-0.00046189640414531774,0.00046189640414531774
gaussian_rectangle_d5,1,2-3-4,1024,81,830082,0.12610639242978922,-5.393889539903607e-5,5.393889539903607e-5
gaussian_rectangle_d5,2,3-2-4,1024,81,830082,0.1259722574727344,-0.00018807385245384056,0.00018807385245384056
gaussian_rectangle_d5,3,3-4-2,1024,81,830082,0.1264040323723184,0.00024370104713014595,0.00024370104713014595
gaussian_rectangle_d5,4,4-3-2,1024,81,830082,0.1260947518533881,-6.557947180016455e-5,6.557947180016455e-5
gaussian_rectangle_d5,1,2-3-4,1024,82,830083,0.12597245512591615,-0.0001878761992721023,0.0001878761992721023
gaussian_rectangle_d5,2,3-2-4,1024,82,830083,0.12590176567375982,-0.00025856565142842736,0.00025856565142842736
gaussian_rectangle_d5,3,3-4-2,1024,82,830083,0.12607075212411212,-8.957920107613426e-5,8.957920107613426e-5
gaussian_rectangle_d5,4,4-3-2,1024,82,830083,0.1261307191882084,-2.961213697985632e-5,2.961213697985632e-5
gaussian_rectangle_d5,1,2-3-4,1024,83,830084,0.1250880041204208,-0.0010723272047674648,0.0010723272047674648
gaussian_rectangle_d5,2,3-2-4,1024,83,830084,0.12513380415692232,-0.0010265271682659283,0.0010265271682659283
gaussian_rectangle_d5,3,3-4-2,1024,83,830084,0.12461934637178629,-0.0015409849534019637,0.0015409849534019637
gaussian_rectangle_d5,4,4-3-2,1024,83,830084,0.12488067865982808,-0.0012796526653601759,0.0012796526653601759
gaussian_rectangle_d5,1,2-3-4,1024,84,830085,0.12680584183903973,0.0006455105138514772,0.0006455105138514772
gaussian_rectangle_d5,2,3-2-4,1024,84,830085,0.12639528818849102,0.000234956863302771,0.000234956863302771
gaussian_rectangle_d5,3,3-4-2,1024,84,830085,0.12577700984121323,-0.00038332148397501875,0.00038332148397501875
gaussian_rectangle_d5,4,4-3-2,1024,84,830085,0.1251518894800713,-0.0010084418451169475,0.0010084418451169475
gaussian_rectangle_d5,1,2-3-4,1024,85,830086,0.12595560857674293,-0.000204722748445324,0.000204722748445324
gaussian_rectangle_d5,2,3-2-4,1024,85,830086,0.1256668316097507,-0.0004934997154375509,0.0004934997154375509
gaussian_rectangle_d5,3,3-4-2,1024,85,830086,0.12467181816846457,-0.0014885131567236864,0.0014885131567236864
gaussian_rectangle_d5,4,4-3-2,1024,85,830086,0.12451846221328894,-0.0016418691118993134,0.0016418691118993134
gaussian_rectangle_d5,1,2-3-4,1024,86,830087,0.1264992474308794,0.00033891610569114494,0.00033891610569114494
gaussian_rectangle_d5,2,3-2-4,1024,86,830087,0.12687373825059897,0.00071340692541072,0.00071340692541072
gaussian_rectangle_d5,3,3-4-2,1024,86,830087,0.12648659676681998,0.00032626544163172344,0.00032626544163172344
gaussian_rectangle_d5,4,4-3-2,1024,86,830087,0.12676246412209724,0.0006021327969089885,0.0006021327969089885
gaussian_rectangle_d5,1,2-3-4,1024,87,830088,0.12587216143094376,-0.0002881698942444888,0.0002881698942444888
gaussian_rectangle_d5,2,3-2-4,1024,87,830088,0.12691941710566376,0.0007590857804755102,0.0007590857804755102
gaussian_rectangle_d5,3,3-4-2,1024,87,830088,0.1263930228410663,0.00023269151587804182,0.00023269151587804182
gaussian_rectangle_d5,4,4-3-2,1024,87,830088,0.12775103108424773,0.001590699759059483,0.001590699759059483
gaussian_rectangle_d5,1,2-3-4,1024,88,830089,0.12555435966107706,-0.0006059716641111934,0.0006059716641111934
gaussian_rectangle_d5,2,3-2-4,1024,88,830089,0.12563884928008232,-0.0005214820451059365,0.0005214820451059365
gaussian_rectangle_d5,3,3-4-2,1024,88,830089,0.12443248277368504,-0.0017278485515032083,0.0017278485515032083
gaussian_rectangle_d5,4,4-3-2,1024,88,830089,0.12477651261378248,-0.0013838187114057765,0.0013838187114057765
gaussian_rectangle_d5,1,2-3-4,1024,89,830090,0.12667645730407928,0.00051612597889103,0.00051612597889103
gaussian_rectangle_d5,2,3-2-4,1024,89,830090,0.1268379038312972,0.0006775725061089477,0.0006775725061089477
gaussian_rectangle_d5,3,3-4-2,1024,89,830090,0.12574822930736718,-0.00041210201782107547,0.00041210201782107547
gaussian_rectangle_d5,4,4-3-2,1024,89,830090,0.12580882998632514,-0.0003515013388631083,0.0003515013388631083
gaussian_rectangle_d5,1,2-3-4,1024,90,830091,0.12570425731565857,-0.00045607400952968336,0.00045607400952968336
gaussian_rectangle_d5,2,3-2-4,1024,90,830091,0.1247151337808065,-0.0014451975443817572,0.0014451975443817572
gaussian_rectangle_d5,3,3-4-2,1024,90,830091,0.1252878057560289,-0.0008725255691593437,0.0008725255691593437
gaussian_rectangle_d5,4,4-3-2,1024,90,830091,0.12411758478048086,-0.0020427465447073884,0.0020427465447073884
gaussian_rectangle_d5,1,2-3-4,1024,91,830092,0.1269084050258638,0.0007480737006755611,0.0007480737006755611
gaussian_rectangle_d5,2,3-2-4,1024,91,830092,0.12743998459933886,0.0012796532741506106,0.0012796532741506106
gaussian_rectangle_d5,3,3-4-2,1024,91,830092,0.12799216182404605,0.001831830498857795,0.001831830498857795
gaussian_rectangle_d5,4,4-3-2,1024,91,830092,0.1284684549848238,0.002308123659635536,0.002308123659635536
gaussian_rectangle_d5,1,2-3-4,1024,92,830093,0.12595311920234348,-0.0002072121228447743,0.0002072121228447743
gaussian_rectangle_d5,2,3-2-4,1024,92,830093,0.12587905373118666,-0.00028127759400159436,0.00028127759400159436
gaussian_rectangle_d5,3,3-4-2,1024,92,830093,0.12548425633922491,-0.0006760749859633375,0.0006760749859633375
gaussian_rectangle_d5,4,4-3-2,1024,92,830093,0.12560795531121902,-0.0005523760139692357,0.0005523760139692357
gaussian_rectangle_d5,1,2-3-4,1024,93,830094,0.12593317653331573,-0.0002271547918725192,0.0002271547918725192
gaussian_rectangle_d5,2,3-2-4,1024,93,830094,0.1251459132634993,-0.0010144180616889487,0.0010144180616889487
gaussian_rectangle_d5,3,3-4-2,1024,93,830094,0.12531960789441893,-0.0008407234307693245,0.0008407234307693245
gaussian_rectangle_d5,4,4-3-2,1024,93,830094,0.12428499157173095,-0.0018753397534573002,0.0018753397534573002
gaussian_rectangle_d5,1,2-3-4,1024,94,830095,0.1262583003365739,9.796901138564573e-5,9.796901138564573e-5
gaussian_rectangle_d5,2,3-2-4,1024,94,830095,0.1266921043596149,0.0005317730344266414,0.0005317730344266414
gaussian_rectangle_d5,3,3-4-2,1024,94,830095,0.12651163872648596,0.00035130740129771243,0.00035130740129771243
gaussian_rectangle_d5,4,4-3-2,1024,94,830095,0.1269169594024133,0.0007566280772250411,0.0007566280772250411
gaussian_rectangle_d5,1,2-3-4,1024,95,830096,0.12580456885772665,-0.00035576246746160667,0.00035576246746160667
gaussian_rectangle_d5,2,3-2-4,1024,95,830096,0.12644759865572552,0.00028726733053727194,0.00028726733053727194
gaussian_rectangle_d5,3,3-4-2,1024,95,830096,0.1262354556819034,7.51243567151394e-5,7.51243567151394e-5
gaussian_rectangle_d5,4,4-3-2,1024,95,830096,0.12708727010751267,0.0009269387823244157,0.0009269387823244157
gaussian_rectangle_d5,1,2-3-4,1024,96,830097,0.1257924960076521,-0.00036783531753614707,0.00036783531753614707
gaussian_rectangle_d5,2,3-2-4,1024,96,830097,0.12465439129659431,-0.001505940028593944,0.001505940028593944
gaussian_rectangle_d5,3,3-4-2,1024,96,830097,0.1267455288015126,0.0005851974763243506,0.0005851974763243506
gaussian_rectangle_d5,4,4-3-2,1024,96,830097,0.1252165410721057,-0.0009437902530825548,0.0009437902530825548
gaussian_rectangle_d5,1,2-3-4,1024,97,830098,0.12618645878639317,2.6127461204922264e-5,2.6127461204922264e-5
gaussian_rectangle_d5,2,3-2-4,1024,97,830098,0.1260477049091938,-0.00011262641599446566,0.00011262641599446566
gaussian_rectangle_d5,3,3-4-2,1024,97,830098,0.12704919334572382,0.0008888620205355635,0.0008888620205355635
gaussian_rectangle_d5,4,4-3-2,1024,97,830098,0.12708429553443368,0.0009239642092454259,0.0009239642092454259
gaussian_rectangle_d5,1,2-3-4,1024,98,830099,0.12680753874605058,0.000647207420862328,0.000647207420862328
gaussian_rectangle_d5,2,3-2-4,1024,98,830099,0.12675390254040855,0.000593571215220301,0.000593571215220301
gaussian_rectangle_d5,3,3-4-2,1024,98,830099,0.12682817985787365,0.0006678485326853945,0.0006678485326853945
gaussian_rectangle_d5,4,4-3-2,1024,98,830099,0.1268390574148817,0.0006787260896934377,0.0006787260896934377
gaussian_rectangle_d5,1,2-3-4,1024,99,830100,0.12616589992576976,5.5686005815125394e-6,5.5686005815125394e-6
gaussian_rectangle_d5,2,3-2-4,1024,99,830100,0.12631378075496813,0.0001534494297798783,0.0001534494297798783
gaussian_rectangle_d5,3,3-4-2,1024,99,830100,0.12595631788782113,-0.00020401343736711763,0.00020401343736711763
gaussian_rectangle_d5,4,4-3-2,1024,99,830100,0.12620223460537594,4.190328018768841e-5,4.190328018768841e-5
gaussian_rectangle_d5,1,2-3-4,1024,100,830101,0.1266270433100052,0.00046671198481695875,0.00046671198481695875
gaussian_rectangle_d5,2,3-2-4,1024,100,830101,0.12749354964097753,0.0013332183157892807,0.0013332183157892807
gaussian_rectangle_d5,3,3-4-2,1024,100,830101,0.12614613793942128,-1.4193385766969602e-5,1.4193385766969602e-5
gaussian_rectangle_d5,4,4-3-2,1024,100,830101,0.12732106296429066,0.001160731639102408,0.001160731639102408
gaussian_strong_d5,1,2-3-4,1024,1,930002,0.5775311699379571,0.002865394944340127,0.002865394944340127
gaussian_strong_d5,2,3-2-4,1024,1,930002,0.5773084403903003,0.0026426653966833413,0.0026426653966833413
gaussian_strong_d5,3,3-4-2,1024,1,930002,0.5773084403903003,0.0026426653966833413,0.0026426653966833413
gaussian_strong_d5,4,4-3-2,1024,1,930002,0.5775311699379571,0.002865394944340127,0.002865394944340127
gaussian_strong_d5,1,2-3-4,1024,2,930003,0.5727120073733202,-0.0019537676202967535,0.0019537676202967535
gaussian_strong_d5,2,3-2-4,1024,2,930003,0.570767520391994,-0.0038982546016229636,0.0038982546016229636
gaussian_strong_d5,3,3-4-2,1024,2,930003,0.570767520391994,-0.0038982546016229636,0.0038982546016229636
gaussian_strong_d5,4,4-3-2,1024,2,930003,0.5727120073733202,-0.0019537676202967535,0.0019537676202967535
gaussian_strong_d5,1,2-3-4,1024,3,930004,0.5767487622130686,0.0020829872194516597,0.0020829872194516597
gaussian_strong_d5,2,3-2-4,1024,3,930004,0.5773253027910228,0.0026595277974058584,0.0026595277974058584
gaussian_strong_d5,3,3-4-2,1024,3,930004,0.5773253027910228,0.0026595277974058584,0.0026595277974058584
gaussian_strong_d5,4,4-3-2,1024,3,930004,0.5767487622130686,0.0020829872194516597,0.0020829872194516597
gaussian_strong_d5,1,2-3-4,1024,4,930005,0.5815455828340509,0.00687980784043396,0.00687980784043396
gaussian_strong_d5,2,3-2-4,1024,4,930005,0.5825199847697282,0.007854209776111287,0.007854209776111287
gaussian_strong_d5,3,3-4-2,1024,4,930005,0.5825199847697282,0.007854209776111287,0.007854209776111287
gaussian_strong_d5,4,4-3-2,1024,4,930005,0.5815455828340509,0.00687980784043396,0.00687980784043396
gaussian_strong_d5,1,2-3-4,1024,5,930006,0.5732652416647465,-0.001400533328870468,0.001400533328870468
gaussian_strong_d5,2,3-2-4,1024,5,930006,0.5756086035129416,0.000942828519324701,0.000942828519324701
gaussian_strong_d5,3,3-4-2,1024,5,930006,0.5756086035129416,0.000942828519324701,0.000942828519324701
gaussian_strong_d5,4,4-3-2,1024,5,930006,0.5732652416647465,-0.001400533328870468,0.001400533328870468
gaussian_strong_d5,1,2-3-4,1024,6,930007,0.5851061661865004,0.010440391192883425,0.010440391192883425
gaussian_strong_d5,2,3-2-4,1024,6,930007,0.5854016704928928,0.010735895499275894,0.010735895499275894
gaussian_strong_d5,3,3-4-2,1024,6,930007,0.5854016704928928,0.010735895499275894,0.010735895499275894
gaussian_strong_d5,4,4-3-2,1024,6,930007,0.5851061661865004,0.010440391192883425,0.010440391192883425
gaussian_strong_d5,1,2-3-4,1024,7,930008,0.5701261696225265,-0.004539605371090438,0.004539605371090438
gaussian_strong_d5,2,3-2-4,1024,7,930008,0.5689952266150301,-0.005670548378586826,0.005670548378586826
gaussian_strong_d5,3,3-4-2,1024,7,930008,0.5689952266150301,-0.005670548378586826,0.005670548378586826
gaussian_strong_d5,4,4-3-2,1024,7,930008,0.5701261696225265,-0.004539605371090438,0.004539605371090438
gaussian_strong_d5,1,2-3-4,1024,8,930009,0.5728215225025339,-0.0018442524910829983,0.0018442524910829983
gaussian_strong_d5,2,3-2-4,1024,8,930009,0.5747077287196288,4.195372601190073e-5,4.195372601190073e-5
gaussian_strong_d5,3,3-4-2,1024,8,930009,0.5747077287196288,4.195372601190073e-5,4.195372601190073e-5
gaussian_strong_d5,4,4-3-2,1024,8,930009,0.5728215225025339,-0.0018442524910829983,0.0018442524910829983
gaussian_strong_d5,1,2-3-4,1024,9,930010,0.5712161866523663,-0.0034495883412506423,0.0034495883412506423
gaussian_strong_d5,2,3-2-4,1024,9,930010,0.5715663148075022,-0.003099460186114733,0.003099460186114733
gaussian_strong_d5,3,3-4-2,1024,9,930010,0.5715663148075022,-0.003099460186114733,0.003099460186114733
gaussian_strong_d5,4,4-3-2,1024,9,930010,0.5712161866523663,-0.0034495883412506423,0.0034495883412506423
gaussian_strong_d5,1,2-3-4,1024,10,930011,0.5749366328300735,0.0002708578364565284,0.0002708578364565284
gaussian_strong_d5,2,3-2-4,1024,10,930011,0.5740629095086267,-0.0006028654849902226,0.0006028654849902226
gaussian_strong_d5,3,3-4-2,1024,10,930011,0.5740629095086267,-0.0006028654849902226,0.0006028654849902226
gaussian_strong_d5,4,4-3-2,1024,10,930011,0.5749366328300735,0.0002708578364565284,0.0002708578364565284
gaussian_strong_d5,1,2-3-4,1024,11,930012,0.5681559878483433,-0.006509787145273616,0.006509787145273616
gaussian_strong_d5,2,3-2-4,1024,11,930012,0.5687975026986392,-0.005868272294977772,0.005868272294977772
gaussian_strong_d5,3,3-4-2,1024,11,930012,0.5687975026986392,-0.005868272294977772,0.005868272294977772
gaussian_strong_d5,4,4-3-2,1024,11,930012,0.5681559878483433,-0.006509787145273616,0.006509787145273616
gaussian_strong_d5,1,2-3-4,1024,12,930013,0.5779173399407495,0.0032515649471325236,0.0032515649471325236
gaussian_strong_d5,2,3-2-4,1024,12,930013,0.5773672203162131,0.0027014453225961965,0.0027014453225961965
gaussian_strong_d5,3,3-4-2,1024,12,930013,0.5773672203162131,0.0027014453225961965,0.0027014453225961965
gaussian_strong_d5,4,4-3-2,1024,12,930013,0.5779173399407495,0.0032515649471325236,0.0032515649471325236
gaussian_strong_d5,1,2-3-4,1024,13,930014,0.5697264056363879,-0.004939369357229051,0.004939369357229051
gaussian_strong_d5,2,3-2-4,1024,13,930014,0.5704526816033522,-0.004213093390264766,0.004213093390264766
gaussian_strong_d5,3,3-4-2,1024,13,930014,0.5704526816033522,-0.004213093390264766,0.004213093390264766
gaussian_strong_d5,4,4-3-2,1024,13,930014,0.5697264056363879,-0.004939369357229051,0.004939369357229051
gaussian_strong_d5,1,2-3-4,1024,14,930015,0.5815731251838692,0.006907350190252237,0.006907350190252237
gaussian_strong_d5,2,3-2-4,1024,14,930015,0.5825987382868916,0.007932963293274642,0.007932963293274642
gaussian_strong_d5,3,3-4-2,1024,14,930015,0.5825987382868916,0.007932963293274642,0.007932963293274642
gaussian_strong_d5,4,4-3-2,1024,14,930015,0.5815731251838692,0.006907350190252237,0.006907350190252237
gaussian_strong_d5,1,2-3-4,1024,15,930016,0.5623766840755963,-0.012289090918020662,0.012289090918020662
gaussian_strong_d5,2,3-2-4,1024,15,930016,0.5627190925896428,-0.011946682403974118,0.011946682403974118
gaussian_strong_d5,3,3-4-2,1024,15,930016,0.5627190925896428,-0.011946682403974118,0.011946682403974118
gaussian_strong_d5,4,4-3-2,1024,15,930016,0.5623766840755963,-0.012289090918020662,0.012289090918020662
gaussian_strong_d5,1,2-3-4,1024,16,930017,0.5734751740001324,-0.0011906009934845585,0.0011906009934845585
gaussian_strong_d5,2,3-2-4,1024,16,930017,0.5718972673921761,-0.0027685076014408727,0.0027685076014408727
gaussian_strong_d5,3,3-4-2,1024,16,930017,0.5718972673921761,-0.0027685076014408727,0.0027685076014408727
gaussian_strong_d5,4,4-3-2,1024,16,930017,0.5734751740001324,-0.0011906009934845585,0.0011906009934845585
gaussian_strong_d5,1,2-3-4,1024,17,930018,0.5791281447719344,0.004462369778317488,0.004462369778317488
gaussian_strong_d5,2,3-2-4,1024,17,930018,0.5783422080543976,0.0036764330607806928,0.0036764330607806928
gaussian_strong_d5,3,3-4-2,1024,17,930018,0.5783422080543976,0.0036764330607806928,0.0036764330607806928
gaussian_strong_d5,4,4-3-2,1024,17,930018,0.5791281447719344,0.004462369778317488,0.004462369778317488
gaussian_strong_d5,1,2-3-4,1024,18,930019,0.5675764044546072,-0.0070893705390097095,0.0070893705390097095
gaussian_strong_d5,2,3-2-4,1024,18,930019,0.5678000635398497,-0.006865711453767243,0.006865711453767243
gaussian_strong_d5,3,3-4-2,1024,18,930019,0.5678000635398497,-0.006865711453767243,0.006865711453767243
gaussian_strong_d5,4,4-3-2,1024,18,930019,0.5675764044546072,-0.0070893705390097095,0.0070893705390097095
gaussian_strong_d5,1,2-3-4,1024,19,930020,0.5719056627587794,-0.0027601122348375196,0.0027601122348375196
gaussian_strong_d5,2,3-2-4,1024,19,930020,0.5720024909078173,-0.002663284085799633,0.002663284085799633
gaussian_strong_d5,3,3-4-2,1024,19,930020,0.5720024909078173,-0.002663284085799633,0.002663284085799633
gaussian_strong_d5,4,4-3-2,1024,19,930020,0.5719056627587794,-0.0027601122348375196,0.0027601122348375196
gaussian_strong_d5,1,2-3-4,1024,20,930021,0.5796945856911508,0.005028810697533914,0.005028810697533914
gaussian_strong_d5,2,3-2-4,1024,20,930021,0.5789960871628818,0.004330312169264827,0.004330312169264827
gaussian_strong_d5,3,3-4-2,1024,20,930021,0.5789960871628818,0.004330312169264827,0.004330312169264827
gaussian_strong_d5,4,4-3-2,1024,20,930021,0.5796945856911508,0.005028810697533914,0.005028810697533914
gaussian_strong_d5,1,2-3-4,1024,21,930022,0.5719982967685484,-0.0026674782250685203,0.0026674782250685203
gaussian_strong_d5,2,3-2-4,1024,21,930022,0.5718001127096086,-0.002865662284008308,0.002865662284008308
gaussian_strong_d5,3,3-4-2,1024,21,930022,0.5718001127096086,-0.002865662284008308,0.002865662284008308
gaussian_strong_d5,4,4-3-2,1024,21,930022,0.5719982967685484,-0.0026674782250685203,0.0026674782250685203
gaussian_strong_d5,1,2-3-4,1024,22,930023,0.5774577685348018,0.0027919935411848673,0.0027919935411848673
gaussian_strong_d5,2,3-2-4,1024,22,930023,0.576462986669094,0.001797211675477084,0.001797211675477084
gaussian_strong_d5,3,3-4-2,1024,22,930023,0.576462986669094,0.001797211675477084,0.001797211675477084
gaussian_strong_d5,4,4-3-2,1024,22,930023,0.5774577685348018,0.0027919935411848673,0.0027919935411848673
gaussian_strong_d5,1,2-3-4,1024,23,930024,0.5773716216594047,0.00270584666578777,0.00270584666578777
gaussian_strong_d5,2,3-2-4,1024,23,930024,0.5770507249763306,0.0023849499827136578,0.0023849499827136578
gaussian_strong_d5,3,3-4-2,1024,23,930024,0.5770507249763306,0.0023849499827136578,0.0023849499827136578
gaussian_strong_d5,4,4-3-2,1024,23,930024,0.5773716216594047,0.00270584666578777,0.00270584666578777
gaussian_strong_d5,1,2-3-4,1024,24,930025,0.5774405040978108,0.0027747291041938515,0.0027747291041938515
gaussian_strong_d5,2,3-2-4,1024,24,930025,0.5768535417443005,0.0021877667506835508,0.0021877667506835508
gaussian_strong_d5,3,3-4-2,1024,24,930025,0.5768535417443005,0.0021877667506835508,0.0021877667506835508
gaussian_strong_d5,4,4-3-2,1024,24,930025,0.5774405040978108,0.0027747291041938515,0.0027747291041938515
gaussian_strong_d5,1,2-3-4,1024,25,930026,0.5819151222440619,0.007249347250445015,0.007249347250445015
gaussian_strong_d5,2,3-2-4,1024,25,930026,0.5807551643006857,0.006089389307068815,0.006089389307068815
gaussian_strong_d5,3,3-4-2,1024,25,930026,0.5807551643006857,0.006089389307068815,0.006089389307068815
gaussian_strong_d5,4,4-3-2,1024,25,930026,0.5819151222440619,0.007249347250445015,0.007249347250445015
gaussian_strong_d5,1,2-3-4,1024,26,930027,0.5696980474982165,-0.00496772749540042,0.00496772749540042
gaussian_strong_d5,2,3-2-4,1024,26,930027,0.5699294243841179,-0.004736350609499063,0.004736350609499063
gaussian_strong_d5,3,3-4-2,1024,26,930027,0.5699294243841179,-0.004736350609499063,0.004736350609499063
gaussian_strong_d5,4,4-3-2,1024,26,930027,0.5696980474982165,-0.00496772749540042,0.00496772749540042
gaussian_strong_d5,1,2-3-4,1024,27,930028,0.5818413011295451,0.007175526135928201,0.007175526135928201
gaussian_strong_d5,2,3-2-4,1024,27,930028,0.5828870861860891,0.008221311192472158,0.008221311192472158
gaussian_strong_d5,3,3-4-2,1024,27,930028,0.5828870861860891,0.008221311192472158,0.008221311192472158
gaussian_strong_d5,4,4-3-2,1024,27,930028,0.5818413011295451,0.007175526135928201,0.007175526135928201
gaussian_strong_d5,1,2-3-4,1024,28,930029,0.5669670631596346,-0.007698711833982297,0.007698711833982297
gaussian_strong_d5,2,3-2-4,1024,28,930029,0.5673353669724591,-0.007330408021157808,0.007330408021157808
gaussian_strong_d5,3,3-4-2,1024,28,930029,0.5673353669724591,-0.007330408021157808,0.007330408021157808
gaussian_strong_d5,4,4-3-2,1024,28,930029,0.5669670631596346,-0.007698711833982297,0.007698711833982297
gaussian_strong_d5,1,2-3-4,1024,29,930030,0.5777018032722286,0.003036028278611713,0.003036028278611713
gaussian_strong_d5,2,3-2-4,1024,29,930030,0.577206870367098,0.002541095373481017,0.002541095373481017
gaussian_strong_d5,3,3-4-2,1024,29,930030,0.577206870367098,0.002541095373481017,0.002541095373481017
gaussian_strong_d5,4,4-3-2,1024,29,930030,0.5777018032722286,0.003036028278611713,0.003036028278611713
gaussian_strong_d5,1,2-3-4,1024,30,930031,0.570518216711369,-0.004147558282247887,0.004147558282247887
gaussian_strong_d5,2,3-2-4,1024,30,930031,0.5683804815497521,-0.006285293443864859,0.006285293443864859
gaussian_strong_d5,3,3-4-2,1024,30,930031,0.5683804815497521,-0.006285293443864859,0.006285293443864859
gaussian_strong_d5,4,4-3-2,1024,30,930031,0.570518216711369,-0.004147558282247887,0.004147558282247887
gaussian_strong_d5,1,2-3-4,1024,31,930032,0.5714824864057824,-0.003183288587834565,0.003183288587834565
gaussian_strong_d5,2,3-2-4,1024,31,930032,0.5705166811169274,-0.004149093876689491,0.004149093876689491
gaussian_strong_d5,3,3-4-2,1024,31,930032,0.5705166811169274,-0.004149093876689491,0.004149093876689491
gaussian_strong_d5,4,4-3-2,1024,31,930032,0.5714824864057824,-0.003183288587834565,0.003183288587834565
gaussian_strong_d5,1,2-3-4,1024,32,930033,0.5817809088842089,0.007115133890591929,0.007115133890591929
gaussian_strong_d5,2,3-2-4,1024,32,930033,0.5820049626170876,0.007339187623470633,0.007339187623470633
gaussian_strong_d5,3,3-4-2,1024,32,930033,0.5820049626170876,0.007339187623470633,0.007339187623470633
gaussian_strong_d5,4,4-3-2,1024,32,930033,0.5817809088842089,0.007115133890591929,0.007115133890591929
gaussian_strong_d5,1,2-3-4,1024,33,930034,0.5777251579904968,0.0030593829968799113,0.0030593829968799113
gaussian_strong_d5,2,3-2-4,1024,33,930034,0.5765014932171035,0.0018357182234866043,0.0018357182234866043
gaussian_strong_d5,3,3-4-2,1024,33,930034,0.5765014932171035,0.0018357182234866043,0.0018357182234866043
gaussian_strong_d5,4,4-3-2,1024,33,930034,0.5777251579904968,0.0030593829968799113,0.0030593829968799113
gaussian_strong_d5,1,2-3-4,1024,34,930035,0.571711348643537,-0.0029544263500799195,0.0029544263500799195
gaussian_strong_d5,2,3-2-4,1024,34,930035,0.5710976701102028,-0.0035681048834140805,0.0035681048834140805
gaussian_strong_d5,3,3-4-2,1024,34,930035,0.5710976701102028,-0.0035681048834140805,0.0035681048834140805
