case_id,order_index,order,N,rep,seed,estimate,error,abs_error,runtime_s
gaussian_rectangle_d5,4,4-3-2,16384,12,1870013,0.1261602778075333,-5.351765494654437e-8,5.351765494654437e-8,0.124369042
gaussian_rectangle_d5,1,2-3-4,16384,13,1870014,0.12616039922867964,6.79034913853016e-8,6.79034913853016e-8,0.142233833
gaussian_rectangle_d5,2,3-2-4,16384,13,1870014,0.12616035893536356,2.761017531272003e-8,2.761017531272003e-8,0.236522083
gaussian_rectangle_d5,3,3-4-2,16384,13,1870014,0.12616037836602606,4.7040837808376423e-8,4.7040837808376423e-8,0.124087083
gaussian_rectangle_d5,4,4-3-2,16384,13,1870014,0.1261603400636009,8.738412660136419e-9,8.738412660136419e-9,0.121912125
gaussian_rectangle_d5,1,2-3-4,16384,14,1870015,0.12616047717935416,1.458541659116186e-7,1.458541659116186e-7,0.120288209
gaussian_rectangle_d5,2,3-2-4,16384,14,1870015,0.1261605012417418,1.6991655354958723e-7,1.6991655354958723e-7,0.122810542
gaussian_rectangle_d5,3,3-4-2,16384,14,1870015,0.12616046239766374,1.3107247548438394e-7,1.3107247548438394e-7,0.138102417
gaussian_rectangle_d5,4,4-3-2,16384,14,1870015,0.1261605024809745,1.711557862382751e-7,1.711557862382751e-7,0.265825042
gaussian_rectangle_d5,1,2-3-4,16384,15,1870016,0.12616023490717695,-9.641801129722793e-8,9.641801129722793e-8,0.121494042
gaussian_rectangle_d5,2,3-2-4,16384,15,1870016,0.12616032151179213,-9.813396123492524e-9,9.813396123492524e-9,0.122463125
gaussian_rectangle_d5,3,3-4-2,16384,15,1870016,0.12616025622656557,-7.509862268162415e-8,7.509862268162415e-8,0.124281917
gaussian_rectangle_d5,4,4-3-2,16384,15,1870016,0.12616023566837356,-9.565681469148046e-8,9.565681469148046e-8,0.122715291
gaussian_rectangle_d5,1,2-3-4,16384,16,1870017,0.12616038447435649,5.314916823317972e-8,5.314916823317972e-8,0.12273925
gaussian_rectangle_d5,2,3-2-4,16384,16,1870017,0.12616038371702576,5.239183750727072e-8,5.239183750727072e-8,0.141734041
gaussian_rectangle_d5,3,3-4-2,16384,16,1870017,0.126160327234074,-4.0911142529242994e-9,4.0911142529242994e-9,0.264175958
gaussian_rectangle_d5,4,4-3-2,16384,16,1870017,0.1261603533940539,2.2068865651592162e-8,2.2068865651592162e-8,0.124395667
gaussian_rectangle_d5,1,2-3-4,16384,17,1870018,0.12616039147740848,6.015222023258993e-8,6.015222023258993e-8,0.1258065
gaussian_rectangle_d5,2,3-2-4,16384,17,1870018,0.1261603996287888,6.830360055332108e-8,6.830360055332108e-8,0.123176291
gaussian_rectangle_d5,3,3-4-2,16384,17,1870018,0.12616037942981245,4.81046242006844e-8,4.81046242006844e-8,0.12315125
gaussian_rectangle_d5,4,4-3-2,16384,17,1870018,0.12616040936047135,7.803528309646701e-8,7.803528309646701e-8,0.139898584
gaussian_rectangle_d5,1,2-3-4,16384,18,1870019,0.12616016017575118,-1.711494370670863e-7,1.711494370670863e-7,0.208813542
gaussian_rectangle_d5,2,3-2-4,16384,18,1870019,0.1261602248883429,-1.064368453651543e-7,1.064368453651543e-7,0.122680292
gaussian_rectangle_d5,3,3-4-2,16384,18,1870019,0.12616020402629982,-1.2729888843043824e-7,1.2729888843043824e-7,0.123631375
gaussian_rectangle_d5,4,4-3-2,16384,18,1870019,0.12616024197259698,-8.935259127040851e-8,8.935259127040851e-8,0.123530834
gaussian_rectangle_d5,1,2-3-4,16384,19,1870020,0.12616037220354917,4.0878360918483736e-8,4.0878360918483736e-8,0.1233575
gaussian_rectangle_d5,2,3-2-4,16384,19,1870020,0.12616034449851285,1.3173324597826053e-8,1.3173324597826053e-8,0.124988417
gaussian_rectangle_d5,3,3-4-2,16384,19,1870020,0.1261603315952372,2.700489554197105e-10,2.700489554197105e-10,0.13251475
gaussian_rectangle_d5,4,4-3-2,16384,19,1870020,0.1261603429098689,1.1584680659204594e-8,1.1584680659204594e-8,0.266612292
gaussian_rectangle_d5,1,2-3-4,16384,20,1870021,0.12616031130110947,-2.002407878398671e-8,2.002407878398671e-8,0.122728667
gaussian_rectangle_d5,2,3-2-4,16384,20,1870021,0.12616033273939045,1.4142021997898269e-9,1.4142021997898269e-9,0.123203458
gaussian_rectangle_d5,3,3-4-2,16384,20,1870021,0.12616036957254775,3.824735950175295e-8,3.824735950175295e-8,0.123961667
gaussian_rectangle_d5,4,4-3-2,16384,20,1870021,0.12616037016682363,3.8841635380260087e-8,3.8841635380260087e-8,0.118505209
gaussian_rectangle_d5,1,2-3-4,16384,21,1870022,0.12616036716232687,3.583713861776694e-8,3.583713861776694e-8,0.120918708
gaussian_rectangle_d5,2,3-2-4,16384,21,1870022,0.1261603917191082,6.039391994838716e-8,6.039391994838716e-8,0.123627541
gaussian_rectangle_d5,3,3-4-2,16384,21,1870022,0.12616037411830947,4.2793121213247076e-8,4.2793121213247076e-8,0.140057834
gaussian_rectangle_d5,4,4-3-2,16384,21,1870022,0.12616038841946398,5.709427572386794e-8,5.709427572386794e-8,0.247327875
gaussian_rectangle_d5,1,2-3-4,16384,22,1870023,0.12616025133253092,-7.999265733138472e-8,7.999265733138472e-8,0.123363
gaussian_rectangle_d5,2,3-2-4,16384,22,1870023,0.12616026169237946,-6.963280879679346e-8,6.963280879679346e-8,0.123722584
gaussian_rectangle_d5,3,3-4-2,16384,22,1870023,0.1261602823220325,-4.9003155755400485e-8,4.9003155755400485e-8,0.1234865
gaussian_rectangle_d5,4,4-3-2,16384,22,1870023,0.1261602943602214,-3.696496686522721e-8,3.696496686522721e-8,0.122719333
gaussian_rectangle_d5,1,2-3-4,16384,23,1870024,0.12616032382980474,-7.495383508304698e-9,7.495383508304698e-9,0.141415875
gaussian_rectangle_d5,2,3-2-4,16384,23,1870024,0.12616033751178557,6.186597317769937e-9,6.186597317769937e-9,0.264624
gaussian_rectangle_d5,3,3-4-2,16384,23,1870024,0.12616039169951662,6.037432837002754e-8,6.037432837002754e-8,0.12143725
gaussian_rectangle_d5,4,4-3-2,16384,23,1870024,0.1261604387495219,1.0742433365074078e-7,1.0742433365074078e-7,0.123205792
gaussian_rectangle_d5,1,2-3-4,16384,24,1870025,0.1261603597478291,2.8422640852010517e-8,2.8422640852010517e-8,0.125922958
gaussian_rectangle_d5,2,3-2-4,16384,24,1870025,0.12616038623158435,5.4906396096399135e-8,5.4906396096399135e-8,0.123201292
gaussian_rectangle_d5,3,3-4-2,16384,24,1870025,0.12616034191635528,1.059116702673002e-8,1.059116702673002e-8,0.124096375
gaussian_rectangle_d5,4,4-3-2,16384,24,1870025,0.1261603682773026,3.695211434062706e-8,3.695211434062706e-8,0.122809
gaussian_rectangle_d5,1,2-3-4,16384,25,1870026,0.12616055525632874,2.239311404916844e-7,2.239311404916844e-7,0.141208042
gaussian_rectangle_d5,2,3-2-4,16384,25,1870026,0.1261605148309073,1.8350571903691382e-7,1.8350571903691382e-7,0.270583416
gaussian_rectangle_d5,3,3-4-2,16384,25,1870026,0.12616050032378437,1.6899859611729795e-7,1.6899859611729795e-7,0.118779916
gaussian_rectangle_d5,4,4-3-2,16384,25,1870026,0.12616050117376681,1.6984857856283675e-7,1.6984857856283675e-7,0.124126125
gaussian_rectangle_d5,1,2-3-4,16384,26,1870027,0.12616018860840442,-1.4271678383526165e-7,1.4271678383526165e-7,0.123968417
gaussian_rectangle_d5,2,3-2-4,16384,26,1870027,0.1261602936991308,-3.762605746415737e-8,3.762605746415737e-8,0.125651791
gaussian_rectangle_d5,3,3-4-2,16384,26,1870027,0.1261602267015592,-1.0462362903806977e-7,1.0462362903806977e-7,0.130467708
gaussian_rectangle_d5,4,4-3-2,16384,26,1870027,0.12616022089947757,-1.1042571068653473e-7,1.1042571068653473e-7,0.265732292
gaussian_rectangle_d5,1,2-3-4,16384,27,1870028,0.12616038349850706,5.2173318804138447e-8,5.2173318804138447e-8,0.125828125
gaussian_rectangle_d5,2,3-2-4,16384,27,1870028,0.12616039561802994,6.429284168940619e-8,6.429284168940619e-8,0.123471667
gaussian_rectangle_d5,3,3-4-2,16384,27,1870028,0.12616040217775132,7.085256306660348e-8,7.085256306660348e-8,0.123024958
gaussian_rectangle_d5,4,4-3-2,16384,27,1870028,0.12616038804933977,5.6724151514808696e-8,5.6724151514808696e-8,0.123804334
gaussian_rectangle_d5,1,2-3-4,16384,28,1870029,0.12616024441477353,-8.691041472608241e-8,8.691041472608241e-8,0.141531667
gaussian_rectangle_d5,2,3-2-4,16384,28,1870029,0.12616023401265322,-9.731253503009185e-8,9.731253503009185e-8,0.1240235
gaussian_rectangle_d5,3,3-4-2,16384,28,1870029,0.1261602832629998,-4.806218845132548e-8,4.806218845132548e-8,0.267068417
gaussian_rectangle_d5,4,4-3-2,16384,28,1870029,0.1261602489361304,-8.238905785384887e-8,8.238905785384887e-8,0.123796
gaussian_rectangle_d5,1,2-3-4,16384,29,1870030,0.126160258036011,-7.328917725479833e-8,7.328917725479833e-8,0.124576458
gaussian_rectangle_d5,2,3-2-4,16384,29,1870030,0.12616033258240603,1.2572177743308544e-9,1.2572177743308544e-9,0.122578875
gaussian_rectangle_d5,3,3-4-2,16384,29,1870030,0.12616033989467634,8.569488091358934e-9,8.569488091358934e-9,0.123435209
gaussian_rectangle_d5,4,4-3-2,16384,29,1870030,0.12616035441090342,2.3085715172843635e-8,2.3085715172843635e-8,0.137117125
gaussian_rectangle_d5,1,2-3-4,16384,30,1870031,0.12616022289590742,-1.0842928083176773e-7,1.0842928083176773e-7,0.268575292
gaussian_rectangle_d5,2,3-2-4,16384,30,1870031,0.12616022747772498,-1.038474632675257e-7,1.038474632675257e-7,0.12197525
gaussian_rectangle_d5,3,3-4-2,16384,30,1870031,0.126160187830652,-1.434945362532858e-7,1.434945362532858e-7,0.123537791
gaussian_rectangle_d5,4,4-3-2,16384,30,1870031,0.1261601768773741,-1.5444781414908348e-7,1.5444781414908348e-7,0.12308625
gaussian_strong_d5,1,2-3-4,256,1,2810002,0.5747168104440237,5.103545040674451e-5,5.103545040674451e-5,0.001805708
gaussian_strong_d5,2,3-2-4,256,1,2810002,0.5749277091526035,0.00026193415898656536,0.00026193415898656536,0.001583084
gaussian_strong_d5,3,3-4-2,256,1,2810002,0.5749277091526035,0.00026193415898656536,0.00026193415898656536,0.001541084
gaussian_strong_d5,4,4-3-2,256,1,2810002,0.5747168104440237,5.103545040674451e-5,5.103545040674451e-5,0.001573583
gaussian_strong_d5,1,2-3-4,256,2,2810003,0.5740778481009516,-0.0005879268926652914,0.0005879268926652914,0.001558875
gaussian_strong_d5,2,3-2-4,256,2,2810003,0.5747823498390521,0.00011657484543514673,0.00011657484543514673,0.001546708
gaussian_strong_d5,3,3-4-2,256,2,2810003,0.5747823498390521,0.00011657484543514673,0.00011657484543514673,0.0155605
gaussian_strong_d5,4,4-3-2,256,2,2810003,0.5740778481009516,-0.0005879268926652914,0.0005879268926652914,0.001645583
gaussian_strong_d5,1,2-3-4,256,3,2810004,0.5741970407264557,-0.00046873426716120825,0.00046873426716120825,0.001559917
gaussian_strong_d5,2,3-2-4,256,3,2810004,0.5747802274212945,0.00011445242767760266,0.00011445242767760266,0.001547
gaussian_strong_d5,3,3-4-2,256,3,2810004,0.5747802274212945,0.00011445242767760266,0.00011445242767760266,0.001527666
gaussian_strong_d5,4,4-3-2,256,3,2810004,0.5741970407264557,-0.00046873426716120825,0.00046873426716120825,0.001553292
gaussian_strong_d5,1,2-3-4,256,4,2810005,0.5744100421081314,-0.00025573288548552675,0.00025573288548552675,0.001560666
gaussian_strong_d5,2,3-2-4,256,4,2810005,0.5744018316500115,-0.0002639433436054661,0.0002639433436054661,0.00153825
gaussian_strong_d5,3,3-4-2,256,4,2810005,0.5744018316500115,-0.0002639433436054661,0.0002639433436054661,0.001545666
gaussian_strong_d5,4,4-3-2,256,4,2810005,0.5744100421081314,-0.00025573288548552675,0.00025573288548552675,0.001532333
gaussian_strong_d5,1,2-3-4,256,5,2810006,0.5743615548111464,-0.0003042201824705604,0.0003042201824705604,0.001540542
gaussian_strong_d5,2,3-2-4,256,5,2810006,0.5743770865251111,-0.00028868846850582663,0.00028868846850582663,0.001524917
gaussian_strong_d5,3,3-4-2,256,5,2810006,0.5743770865251111,-0.00028868846850582663,0.00028868846850582663,0.00154375
gaussian_strong_d5,4,4-3-2,256,5,2810006,0.5743615548111464,-0.0003042201824705604,0.0003042201824705604,0.00156175
gaussian_strong_d5,1,2-3-4,256,6,2810007,0.5734284824182211,-0.001237292575395843,0.001237292575395843,0.001554375
gaussian_strong_d5,2,3-2-4,256,6,2810007,0.5744585043992431,-0.00020727059437386508,0.00020727059437386508,0.001520791
gaussian_strong_d5,3,3-4-2,256,6,2810007,0.5744585043992431,-0.00020727059437386508,0.00020727059437386508,0.001519375
gaussian_strong_d5,4,4-3-2,256,6,2810007,0.5734284824182211,-0.001237292575395843,0.001237292575395843,0.001541583
gaussian_strong_d5,1,2-3-4,256,7,2810008,0.5744840056979135,-0.00018176929570346,0.00018176929570346,0.001530333
gaussian_strong_d5,2,3-2-4,256,7,2810008,0.5751543386775917,0.0004885636839747631,0.0004885636839747631,0.001563833
gaussian_strong_d5,3,3-4-2,256,7,2810008,0.5751543386775917,0.0004885636839747631,0.0004885636839747631,0.001534958
gaussian_strong_d5,4,4-3-2,256,7,2810008,0.5744840056979135,-0.00018176929570346,0.00018176929570346,0.001538833
gaussian_strong_d5,1,2-3-4,256,8,2810009,0.574885815907329,0.0002200409137120829,0.0002200409137120829,0.001541375
gaussian_strong_d5,2,3-2-4,256,8,2810009,0.5745704014326488,-9.5373560968115e-5,9.5373560968115e-5,0.00153425
gaussian_strong_d5,3,3-4-2,256,8,2810009,0.5745704014326488,-9.5373560968115e-5,9.5373560968115e-5,0.001531709
gaussian_strong_d5,4,4-3-2,256,8,2810009,0.574885815907329,0.0002200409137120829,0.0002200409137120829,0.001558125
gaussian_strong_d5,1,2-3-4,256,9,2810010,0.5745315924346456,-0.0001341825589713519,0.0001341825589713519,0.001546792
gaussian_strong_d5,2,3-2-4,256,9,2810010,0.574826093165276,0.00016031817165906848,0.00016031817165906848,0.001520625
gaussian_strong_d5,3,3-4-2,256,9,2810010,0.574826093165276,0.00016031817165906848,0.00016031817165906848,0.001528583
gaussian_strong_d5,4,4-3-2,256,9,2810010,0.5745315924346456,-0.0001341825589713519,0.0001341825589713519,0.001543333
gaussian_strong_d5,1,2-3-4,256,10,2810011,0.5751990988734383,0.0005333238798214124,0.0005333238798214124,0.001548209
gaussian_strong_d5,2,3-2-4,256,10,2810011,0.5749356226996446,0.0002698477060276705,0.0002698477060276705,0.001535292
gaussian_strong_d5,3,3-4-2,256,10,2810011,0.5749356226996446,0.0002698477060276705,0.0002698477060276705,0.001525292
gaussian_strong_d5,4,4-3-2,256,10,2810011,0.5751990988734383,0.0005333238798214124,0.0005333238798214124,0.001563083
gaussian_strong_d5,1,2-3-4,256,11,2810012,0.5746546500245824,-1.1124969034548293e-5,1.1124969034548293e-5,0.001587166
gaussian_strong_d5,2,3-2-4,256,11,2810012,0.574741097870957,7.532287734002274e-5,7.532287734002274e-5,0.001615834
gaussian_strong_d5,3,3-4-2,256,11,2810012,0.574741097870957,7.532287734002274e-5,7.532287734002274e-5,0.001586167
gaussian_strong_d5,4,4-3-2,256,11,2810012,0.5746546500245824,-1.1124969034548293e-5,1.1124969034548293e-5,0.00157125
gaussian_strong_d5,1,2-3-4,256,12,2810013,0.5752675561998356,0.0006017812062186767,0.0006017812062186767,0.001539375
gaussian_strong_d5,2,3-2-4,256,12,2810013,0.5746572949232037,-8.480070413208196e-6,8.480070413208196e-6,0.001532125
gaussian_strong_d5,3,3-4-2,256,12,2810013,0.5746572949232037,-8.480070413208196e-6,8.480070413208196e-6,0.001534542
gaussian_strong_d5,4,4-3-2,256,12,2810013,0.5752675561998356,0.0006017812062186767,0.0006017812062186767,0.001592875
gaussian_strong_d5,1,2-3-4,256,13,2810014,0.5747925985488596,0.00012682355524262778,0.00012682355524262778,0.001539792
gaussian_strong_d5,2,3-2-4,256,13,2810014,0.5750435281123039,0.00037775311868692985,0.00037775311868692985,0.001566084
gaussian_strong_d5,3,3-4-2,256,13,2810014,0.5750435281123039,0.00037775311868692985,0.00037775311868692985,0.001547417
gaussian_strong_d5,4,4-3-2,256,13,2810014,0.5747925985488596,0.00012682355524262778,0.00012682355524262778,0.001566833
gaussian_strong_d5,1,2-3-4,256,14,2810015,0.5745958659297711,-6.990906384585216e-5,6.990906384585216e-5,0.021626083
gaussian_strong_d5,2,3-2-4,256,14,2810015,0.5743097830222111,-0.0003559919714057891,0.0003559919714057891,0.001728958
gaussian_strong_d5,3,3-4-2,256,14,2810015,0.5743097830222111,-0.0003559919714057891,0.0003559919714057891,0.00155275
gaussian_strong_d5,4,4-3-2,256,14,2810015,0.5745958659297711,-6.990906384585216e-5,6.990906384585216e-5,0.001557125
gaussian_strong_d5,1,2-3-4,256,15,2810016,0.5746214724795082,-4.430251410869612e-5,4.430251410869612e-5,0.001545916
gaussian_strong_d5,2,3-2-4,256,15,2810016,0.574850664706316,0.00018488971269903232,0.00018488971269903232,0.001550541
gaussian_strong_d5,3,3-4-2,256,15,2810016,0.574850664706316,0.00018488971269903232,0.00018488971269903232,0.001538667
gaussian_strong_d5,4,4-3-2,256,15,2810016,0.5746214724795082,-4.430251410869612e-5,4.430251410869612e-5,0.001586291
gaussian_strong_d5,1,2-3-4,256,16,2810017,0.5747865954704273,0.00012082047681039043,0.00012082047681039043,0.001587334
gaussian_strong_d5,2,3-2-4,256,16,2810017,0.5742306392311423,-0.0004351357624746699,0.0004351357624746699,0.001529709
gaussian_strong_d5,3,3-4-2,256,16,2810017,0.5742306392311423,-0.0004351357624746699,0.0004351357624746699,0.00153275
gaussian_strong_d5,4,4-3-2,256,16,2810017,0.5747865954704273,0.00012082047681039043,0.00012082047681039043,0.001537667
gaussian_strong_d5,1,2-3-4,256,17,2810018,0.5741805846281209,-0.00048519036549599104,0.00048519036549599104,0.001530833
gaussian_strong_d5,2,3-2-4,256,17,2810018,0.5748345956031558,0.00016882060953882227,0.00016882060953882227,0.001537792
gaussian_strong_d5,3,3-4-2,256,17,2810018,0.5748345956031558,0.00016882060953882227,0.00016882060953882227,0.001516625
gaussian_strong_d5,4,4-3-2,256,17,2810018,0.5741805846281209,-0.00048519036549599104,0.00048519036549599104,0.001531542
gaussian_strong_d5,1,2-3-4,256,18,2810019,0.574859255376925,0.0001934803833080201,0.0001934803833080201,0.001531875
gaussian_strong_d5,2,3-2-4,256,18,2810019,0.5750234573710306,0.0003576823774136262,0.0003576823774136262,0.001531541
gaussian_strong_d5,3,3-4-2,256,18,2810019,0.5750234573710306,0.0003576823774136262,0.0003576823774136262,0.001536041
gaussian_strong_d5,4,4-3-2,256,18,2810019,0.574859255376925,0.0001934803833080201,0.0001934803833080201,0.001521125
gaussian_strong_d5,1,2-3-4,256,19,2810020,0.5748428197930286,0.00017704479941171858,0.00017704479941171858,0.001529208
gaussian_strong_d5,2,3-2-4,256,19,2810020,0.5745665295797906,-9.924541382633212e-5,9.924541382633212e-5,0.001523125
gaussian_strong_d5,3,3-4-2,256,19,2810020,0.5745665295797906,-9.924541382633212e-5,9.924541382633212e-5,0.001529542
gaussian_strong_d5,4,4-3-2,256,19,2810020,0.5748428197930286,0.00017704479941171858,0.00017704479941171858,0.001539959
gaussian_strong_d5,1,2-3-4,256,20,2810021,0.5746344555490817,-3.131944453527158e-5,3.131944453527158e-5,0.001562334
gaussian_strong_d5,2,3-2-4,256,20,2810021,0.5750307833393327,0.0003650083457157338,0.0003650083457157338,0.001532958
gaussian_strong_d5,3,3-4-2,256,20,2810021,0.5750307833393327,0.0003650083457157338,0.0003650083457157338,0.001516917
gaussian_strong_d5,4,4-3-2,256,20,2810021,0.5746344555490817,-3.131944453527158e-5,3.131944453527158e-5,0.001540208
gaussian_strong_d5,1,2-3-4,256,21,2810022,0.5747154063643182,4.9631370701241906e-5,4.9631370701241906e-5,0.001548917
gaussian_strong_d5,2,3-2-4,256,21,2810022,0.574451235127484,-0.00021453986613295672,0.00021453986613295672,0.00152725
gaussian_strong_d5,3,3-4-2,256,21,2810022,0.574451235127484,-0.00021453986613295672,0.00021453986613295672,0.001524917
gaussian_strong_d5,4,4-3-2,256,21,2810022,0.5747154063643182,4.9631370701241906e-5,4.9631370701241906e-5,0.001527583
gaussian_strong_d5,1,2-3-4,256,22,2810023,0.5745887549304677,-7.702006314924681e-5,7.702006314924681e-5,0.001552083
gaussian_strong_d5,2,3-2-4,256,22,2810023,0.5746217403220607,-4.4034671556225646e-5,4.4034671556225646e-5,0.00152675
gaussian_strong_d5,3,3-4-2,256,22,2810023,0.5746217403220607,-4.4034671556225646e-5,4.4034671556225646e-5,0.001515583
gaussian_strong_d5,4,4-3-2,256,22,2810023,0.5745887549304677,-7.702006314924681e-5,7.702006314924681e-5,0.001524167
gaussian_strong_d5,1,2-3-4,256,23,2810024,0.5744836561211067,-0.0001821188725101841,0.0001821188725101841,0.001523667
gaussian_strong_d5,2,3-2-4,256,23,2810024,0.5745920773077985,-7.369768581844127e-5,7.369768581844127e-5,0.001527833
gaussian_strong_d5,3,3-4-2,256,23,2810024,0.5745920773077985,-7.369768581844127e-5,7.369768581844127e-5,0.001529375
gaussian_strong_d5,4,4-3-2,256,23,2810024,0.5744836561211067,-0.0001821188725101841,0.0001821188725101841,0.001520917
gaussian_strong_d5,1,2-3-4,256,24,2810025,0.5749473190305796,0.0002815440369626776,0.0002815440369626776,0.001522875
gaussian_strong_d5,2,3-2-4,256,24,2810025,0.5747564960941994,9.07211005825026e-5,9.07211005825026e-5,0.001538833
gaussian_strong_d5,3,3-4-2,256,24,2810025,0.5747564960941994,9.07211005825026e-5,9.07211005825026e-5,0.001515917
gaussian_strong_d5,4,4-3-2,256,24,2810025,0.5749473190305796,0.0002815440369626776,0.0002815440369626776,0.001517625
gaussian_strong_d5,1,2-3-4,256,25,2810026,0.5743995833632651,-0.0002661916303517975,0.0002661916303517975,0.001563875
gaussian_strong_d5,2,3-2-4,256,25,2810026,0.5748527348388707,0.00018695984525374243,0.00018695984525374243,0.139905458
gaussian_strong_d5,3,3-4-2,256,25,2810026,0.5748527348388707,0.00018695984525374243,0.00018695984525374243,0.002312667
gaussian_strong_d5,4,4-3-2,256,25,2810026,0.5743995833632651,-0.0002661916303517975,0.0002661916303517975,0.0015615
gaussian_strong_d5,1,2-3-4,256,26,2810027,0.5752733145226012,0.0006075395289842911,0.0006075395289842911,0.001541708
gaussian_strong_d5,2,3-2-4,256,26,2810027,0.57533905542968,0.0006732804360630729,0.0006732804360630729,0.001519792
gaussian_strong_d5,3,3-4-2,256,26,2810027,0.57533905542968,0.0006732804360630729,0.0006732804360630729,0.001538834
gaussian_strong_d5,4,4-3-2,256,26,2810027,0.5752733145226012,0.0006075395289842911,0.0006075395289842911,0.001513167
gaussian_strong_d5,1,2-3-4,256,27,2810028,0.57445648157259,-0.00020929342102693482,0.00020929342102693482,0.001538541
gaussian_strong_d5,2,3-2-4,256,27,2810028,0.5744999593783487,-0.00016581561526818334,0.00016581561526818334,0.001520709
gaussian_strong_d5,3,3-4-2,256,27,2810028,0.5744999593783487,-0.00016581561526818334,0.00016581561526818334,0.001521459
gaussian_strong_d5,4,4-3-2,256,27,2810028,0.57445648157259,-0.00020929342102693482,0.00020929342102693482,0.001525458
gaussian_strong_d5,1,2-3-4,256,28,2810029,0.5743145599894479,-0.0003512150041690143,0.0003512150041690143,0.001522792
gaussian_strong_d5,2,3-2-4,256,28,2810029,0.5747194924214759,5.371742785897915e-5,5.371742785897915e-5,0.001513291
gaussian_strong_d5,3,3-4-2,256,28,2810029,0.5747194924214759,5.371742785897915e-5,5.371742785897915e-5,0.001514791
gaussian_strong_d5,4,4-3-2,256,28,2810029,0.5743145599894479,-0.0003512150041690143,0.0003512150041690143,0.001526167
gaussian_strong_d5,1,2-3-4,256,29,2810030,0.5747382567380563,7.248174443941213e-5,7.248174443941213e-5,0.001558
gaussian_strong_d5,2,3-2-4,256,29,2810030,0.5746460523398766,-1.9722653740283924e-5,1.9722653740283924e-5,0.00152975
gaussian_strong_d5,3,3-4-2,256,29,2810030,0.5746460523398766,-1.9722653740283924e-5,1.9722653740283924e-5,0.001508042
gaussian_strong_d5,4,4-3-2,256,29,2810030,0.5747382567380563,7.248174443941213e-5,7.248174443941213e-5,0.001525375
gaussian_strong_d5,1,2-3-4,256,30,2810031,0.5740743981049178,-0.0005913768886991466,0.0005913768886991466,0.001539083
gaussian_strong_d5,2,3-2-4,256,30,2810031,0.5740650506730961,-0.000600724320520829,0.000600724320520829,0.001536709
gaussian_strong_d5,3,3-4-2,256,30,2810031,0.5740650506730961,-0.000600724320520829,0.000600724320520829,0.00152875
gaussian_strong_d5,4,4-3-2,256,30,2810031,0.5740743981049178,-0.0005913768886991466,0.0005913768886991466,0.001520417
gaussian_strong_d5,1,2-3-4,1024,1,2830002,0.5747832217604301,0.00011744676681313404,0.00011744676681313404,0.00588875
gaussian_strong_d5,2,3-2-4,1024,1,2830002,0.5746199499438387,-4.5825049778236426e-5,4.5825049778236426e-5,0.005896042
gaussian_strong_d5,3,3-4-2,1024,1,2830002,0.5746199499438387,-4.5825049778236426e-5,4.5825049778236426e-5,0.005873875
gaussian_strong_d5,4,4-3-2,1024,1,2830002,0.5747832217604301,0.00011744676681313404,0.00011744676681313404,0.00581625
gaussian_strong_d5,1,2-3-4,1024,2,2830003,0.5746968389852057,3.1063991588808904e-5,3.1063991588808904e-5,0.005894958
gaussian_strong_d5,2,3-2-4,1024,2,2830003,0.5746389705317551,-2.6804461861873463e-5,2.6804461861873463e-5,0.0058895
gaussian_strong_d5,3,3-4-2,1024,2,2830003,0.5746389705317551,-2.6804461861873463e-5,2.6804461861873463e-5,0.005839125
gaussian_strong_d5,4,4-3-2,1024,2,2830003,0.5746968389852057,3.1063991588808904e-5,3.1063991588808904e-5,0.005920834
gaussian_strong_d5,1,2-3-4,1024,3,2830004,0.5745058342798417,-0.00015994071377523067,0.00015994071377523067,0.005895583
gaussian_strong_d5,2,3-2-4,1024,3,2830004,0.5747518028327536,8.60278391366931e-5,8.60278391366931e-5,0.00588925
gaussian_strong_d5,3,3-4-2,1024,3,2830004,0.5747518028327536,8.60278391366931e-5,8.60278391366931e-5,0.005856834
gaussian_strong_d5,4,4-3-2,1024,3,2830004,0.5745058342798417,-0.00015994071377523067,0.00015994071377523067,0.005875916
gaussian_strong_d5,1,2-3-4,1024,4,2830005,0.5748263693529385,0.0001605943593215864,0.0001605943593215864,0.005885291
gaussian_strong_d5,2,3-2-4,1024,4,2830005,0.5747943629163342,0.0001285879227173048,0.0001285879227173048,0.005972292
gaussian_strong_d5,3,3-4-2,1024,4,2830005,0.5747943629163342,0.0001285879227173048,0.0001285879227173048,0.006033125
gaussian_strong_d5,4,4-3-2,1024,4,2830005,0.5748263693529385,0.0001605943593215864,0.0001605943593215864,0.0058915
gaussian_strong_d5,1,2-3-4,1024,5,2830006,0.5748718980332725,0.00020612303965561463,0.00020612303965561463,0.005866166
gaussian_strong_d5,2,3-2-4,1024,5,2830006,0.5745893716913915,-7.640330222546954e-5,7.640330222546954e-5,0.006049333
gaussian_strong_d5,3,3-4-2,1024,5,2830006,0.5745893716913915,-7.640330222546954e-5,7.640330222546954e-5,0.005844792
gaussian_strong_d5,4,4-3-2,1024,5,2830006,0.5748718980332725,0.00020612303965561463,0.00020612303965561463,0.005845333
gaussian_strong_d5,1,2-3-4,1024,6,2830007,0.5745836957870806,-8.207920653635625e-5,8.207920653635625e-5,0.005875083
gaussian_strong_d5,2,3-2-4,1024,6,2830007,0.5746449337606137,-2.0841233003277004e-5,2.0841233003277004e-5,0.006008416
