case_id,design,model,point,d,conditioning_dimension,rule,N,rep,seed,method,estimate,reference,abs_error,generation_time_s,evaluation_time_s,total_runtime_s,generation_bytes,evaluation_bytes,generation_allocations,evaluation_allocations,hfunc_calls,hinv_calls,pair_cdf_calls
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,4,736246,current_indicator,0.48876953125,0.48963214195962546,0.0008626107096254554,0.203318,0.4532165,0.6565345,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,5,736247,current_indicator,0.486572265625,0.48963214195962546,0.0030598763346254554,0.079993,0.454820167,0.534813167,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,6,736248,current_indicator,0.489501953125,0.48963214195962546,0.00013018883462545539,0.083045292,0.456222,0.539267292,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,7,736249,current_indicator,0.486328125,0.48963214195962546,0.0033040169596254554,0.080491291,0.455460125,0.535951416,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,8,736250,current_indicator,0.4892578125,0.48963214195962546,0.0003743294596254554,0.211149667,0.455159334,0.666309001,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,9,736251,current_indicator,0.489013671875,0.48963214195962546,0.0006184700846254554,0.081159667,0.454426875,0.535586542,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,10,736252,current_indicator,0.489501953125,0.48963214195962546,0.00013018883462545539,0.078516833,0.456068,0.5345848329999999,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,11,736253,current_indicator,0.493896484375,0.48963214195962546,0.004264342415374545,0.082781666,0.45629025,0.539071916,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,12,736254,current_indicator,0.487548828125,0.48963214195962546,0.0020833138346254554,0.083779833,0.456028792,0.539808625,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,13,736255,current_indicator,0.4892578125,0.48963214195962546,0.0003743294596254554,0.26355675,0.454824958,0.718381708,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,14,736256,current_indicator,0.484375,0.48963214195962546,0.005257141959625455,0.082089084,0.454406375,0.536495459,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,15,736257,current_indicator,0.492919921875,0.48963214195962546,0.0032877799153745446,0.0785255,0.454159375,0.532684875,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,16,736258,current_indicator,0.487060546875,0.48963214195962546,0.0025715950846254554,0.082596042,0.4531905,0.535786542,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,17,736259,current_indicator,0.4873046875,0.48963214195962546,0.0023274544596254554,0.083178958,0.454710917,0.537889875,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,18,736260,current_indicator,0.486572265625,0.48963214195962546,0.0030598763346254554,0.083785875,0.453951333,0.537737208,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,19,736261,current_indicator,0.490478515625,0.48963214195962546,0.0008463736653745446,0.257358541,0.457270333,0.714628874,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,20,736262,current_indicator,0.48828125,0.48963214195962546,0.0013508919596254554,0.081248416,0.457819125,0.539067541,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,21,736263,current_indicator,0.490478515625,0.48963214195962546,0.0008463736653745446,0.079631375,0.455954125,0.5355855,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,22,736264,current_indicator,0.48828125,0.48963214195962546,0.0013508919596254554,0.081167042,0.454015792,0.535182834,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,23,736265,current_indicator,0.486572265625,0.48963214195962546,0.0030598763346254554,0.083941417,0.457585125,0.5415265419999999,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,24,736266,current_indicator,0.490234375,0.48963214195962546,0.0006022330403745446,0.099031916,0.456538125,0.555570041,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,25,736267,current_indicator,0.4912109375,0.48963214195962546,0.0015787955403745446,0.200772625,0.453780792,0.654553417,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,26,736268,current_indicator,0.487548828125,0.48963214195962546,0.0020833138346254554,0.080312958,0.453757,0.534069958,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,27,736269,current_indicator,0.48583984375,0.48963214195962546,0.0037922982096254554,0.08288825,0.452754917,0.5356431669999999,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,28,736270,current_indicator,0.490234375,0.48963214195962546,0.0006022330403745446,0.081204667,0.454569583,0.53577425,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,29,736271,current_indicator,0.491943359375,0.48963214195962546,0.0023112174153745446,0.103532875,0.454468292,0.558001167,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,30,736272,current_indicator,0.486328125,0.48963214195962546,0.0033040169596254554,0.242337792,0.455074125,0.6974119169999999,82070320,5691168,1869,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,1,736243,reduced_conditional,0.48948095441625833,0.48963214195962546,0.00015118754336712614,0.081810958,0.410093167,0.49190412499999997,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,2,736244,reduced_conditional,0.4886536948866193,0.48963214195962546,0.00097844707300615,0.083139166,0.410546459,0.49368562499999996,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,3,736245,reduced_conditional,0.4899477344051471,0.48963214195962546,0.0003155924455216508,0.081565708,0.410377333,0.491943041,82070320,672,1869,14,2027386,626655,4095
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,4,736246,reduced_conditional,0.489456791611728,0.48963214195962546,0.00017535034789745163,0.082778917,0.410659375,0.493438292,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,5,736247,reduced_conditional,0.4896360509396683,0.48963214195962546,3.908980042821586e-6,0.26363275,0.41142325,0.6750560000000001,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,6,736248,reduced_conditional,0.4882084286053974,0.48963214195962546,0.001423713354228029,0.082495083,0.410888584,0.493383667,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,7,736249,reduced_conditional,0.4906847480065965,0.48963214195962546,0.0010526060469710496,0.081272333,0.410551417,0.49182375,82070320,672,1869,14,2027434,626671,4095
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,8,736250,reduced_conditional,0.49045694387789274,0.48963214195962546,0.0008248019182672817,0.083670792,0.410415834,0.494086626,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,9,736251,reduced_conditional,0.4901479342264461,0.48963214195962546,0.0005157922668206361,0.08278175,0.410792334,0.49357408399999997,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,10,736252,reduced_conditional,0.490521385072657,0.48963214195962546,0.0008892431130315681,0.082044917,0.410612209,0.492657126,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,11,736253,reduced_conditional,0.49039543007918973,0.48963214195962546,0.000763288119564276,0.263444042,0.411759208,0.67520325,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,12,736254,reduced_conditional,0.48930714327982033,0.48963214195962546,0.00032499867980512187,0.082300958,0.411927375,0.49422833299999996,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,13,736255,reduced_conditional,0.48906074082411205,0.48963214195962546,0.0005714011355134052,0.083102791,0.413072167,0.496174958,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,14,736256,reduced_conditional,0.49129982793916116,0.48963214195962546,0.0016676859795357046,0.081509166,0.412521958,0.49403112400000004,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,15,736257,reduced_conditional,0.4905423585022874,0.48963214195962546,0.0009102165426619346,0.08058025,0.408853,0.48943325000000004,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,16,736258,reduced_conditional,0.4887911700883825,0.48963214195962546,0.0008409718712429348,0.082397542,0.40925775,0.49165529199999997,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,17,736259,reduced_conditional,0.489235864067315,0.48963214195962546,0.0003962778923104482,0.258074791,0.410009167,0.668083958,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,18,736260,reduced_conditional,0.4896196710994661,0.48963214195962546,1.247086015937482e-5,0.081507875,0.41016175,0.491669625,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,19,736261,reduced_conditional,0.48891633030576204,0.48963214195962546,0.0007158116538634185,0.081108958,0.409703667,0.490812625,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,20,736262,reduced_conditional,0.48975427605159244,0.48963214195962546,0.00012213409196698555,0.080749375,0.410063125,0.4908125,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,21,736263,reduced_conditional,0.4895897219802835,0.48963214195962546,4.2419979341956626e-5,0.08277125,0.408823875,0.491595125,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,22,736264,reduced_conditional,0.49115322878623124,0.48963214195962546,0.0015210868266057886,0.205397833,0.411267875,0.616665708,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,23,736265,reduced_conditional,0.4910165629705624,0.48963214195962546,0.0013844210109369426,0.080553083,0.410343542,0.490896625,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,24,736266,reduced_conditional,0.49028374725090224,0.48963214195962546,0.00065160529127678,0.081409167,0.410553792,0.491962959,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,25,736267,reduced_conditional,0.49019377597531705,0.48963214195962546,0.0005616340156915922,0.082173333,0.409957666,0.492130999,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,26,736268,reduced_conditional,0.4884352500484331,0.48963214195962546,0.001196891911192377,0.082163208,0.409930917,0.492094125,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,27,736269,reduced_conditional,0.48893349648857604,0.48963214195962546,0.0006986454710494194,0.082799375,0.410697125,0.4934965,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,28,736270,reduced_conditional,0.4894849165455989,0.48963214195962546,0.00014722541402656386,0.213055417,0.41152275,0.624578167,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,29,736271,reduced_conditional,0.4907618332846858,0.48963214195962546,0.0011296913250603557,0.081975708,0.410529083,0.492504791,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,4096,30,736272,reduced_conditional,0.4900904799642676,0.48963214195962546,0.0004583380046421226,0.081907083,0.410522291,0.492429374,82070320,672,1869,14,2027520,626688,4096
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,1,738243,current_indicator,0.48870849609375,0.48963214195962546,0.0009236458658754554,0.537198083,1.848019875,2.385217958,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,2,738244,current_indicator,0.4913330078125,0.48963214195962546,0.0017008658528745446,0.512471334,1.798679208,2.311150542,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,3,738245,current_indicator,0.49090576171875,0.48963214195962546,0.0012736197591245446,0.524206916,1.804934542,2.329141458,336876848,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,4,738246,current_indicator,0.4896240234375,0.48963214195962546,8.118522125455385e-6,0.531438917,1.805683916,2.337122833,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,5,738247,current_indicator,0.489013671875,0.48963214195962546,0.0006184700846254554,0.523489917,1.806273708,2.329763625,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,6,738248,current_indicator,0.48931884765625,0.48963214195962546,0.0003132943033754554,0.524615375,1.808198833,2.3328142080000003,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,7,738249,current_indicator,0.48822021484375,0.48963214195962546,0.0014119271158754554,0.531008208,1.809148167,2.3401563750000003,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,8,738250,current_indicator,0.490234375,0.48963214195962546,0.0006022330403745446,0.528809542,1.805151917,2.333961459,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,9,738251,current_indicator,0.4892578125,0.48963214195962546,0.0003743294596254554,0.525149459,1.797263709,2.322413168,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,10,738252,current_indicator,0.4910888671875,0.48963214195962546,0.0014567252278745446,0.526639834,1.80582975,2.332469584,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,11,738253,current_indicator,0.4891357421875,0.48963214195962546,0.0004963997721254554,0.519733,1.801248709,2.320981709,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,12,738254,current_indicator,0.4893798828125,0.48963214195962546,0.0002522591471254554,0.522492292,1.799168875,2.321661167,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,13,738255,current_indicator,0.49151611328125,0.48963214195962546,0.0018839713216245446,0.520775916,1.806946291,2.327722207,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,14,738256,current_indicator,0.489990234375,0.48963214195962546,0.0003580924153745446,0.52150275,1.803134292,2.324637042,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,15,738257,current_indicator,0.48992919921875,0.48963214195962546,0.0002970572591245446,0.516032583,1.807685958,2.323718541,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,16,738258,current_indicator,0.48858642578125,0.48963214195962546,0.0010457161783754554,0.527191292,1.80642525,2.333616542,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,17,738259,current_indicator,0.48675537109375,0.48963214195962546,0.0028767708658754554,0.526304958,1.813533583,2.3398385409999998,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,18,738260,current_indicator,0.4906005859375,0.48963214195962546,0.0009684439778745446,0.524393292,1.798283292,2.322676584,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,19,738261,current_indicator,0.490478515625,0.48963214195962546,0.0008463736653745446,0.519649666,1.812095792,2.331745458,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,20,738262,current_indicator,0.48858642578125,0.48963214195962546,0.0010457161783754554,0.522400042,1.804402084,2.326802126,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,21,738263,current_indicator,0.48992919921875,0.48963214195962546,0.0002970572591245446,0.524171708,1.807834875,2.332006583,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,22,738264,current_indicator,0.49072265625,0.48963214195962546,0.0010905142903745446,0.52819825,1.797300042,2.325498292,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,23,738265,current_indicator,0.48822021484375,0.48963214195962546,0.0014119271158754554,0.520775083,1.79487825,2.315653333,336876848,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,24,738266,current_indicator,0.4913330078125,0.48963214195962546,0.0017008658528745446,0.521994125,1.803531167,2.325525292,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,25,738267,current_indicator,0.4886474609375,0.48963214195962546,0.0009846810221254554,0.526897,1.808474792,2.335371792,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,26,738268,current_indicator,0.48956298828125,0.48963214195962546,6.915367837545539e-5,0.499312166,1.812123708,2.3114358740000003,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,27,738269,current_indicator,0.49053955078125,0.48963214195962546,0.0009074088216245446,0.529521125,1.812754375,2.3422755,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,28,738270,current_indicator,0.4908447265625,0.48963214195962546,0.0012125846028745446,0.523954416,1.806249667,2.330204083,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,29,738271,current_indicator,0.48870849609375,0.48963214195962546,0.0009236458658754554,0.526664166,1.809314083,2.335978249,333731120,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,30,738272,current_indicator,0.48785400390625,0.48963214195962546,0.0017781380533754554,0.523104792,1.798793375,2.321898167,335303984,15718176,1989,2696,NaN,NaN,NaN
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,1,738243,reduced_conditional,0.4901226126024934,0.48963214195962546,0.0004904706428679462,0.531339875,1.642368958,2.173708833,335303984,672,1989,14,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,2,738244,reduced_conditional,0.49021264846701834,0.48963214195962546,0.0005805065073928861,0.521745375,1.642532958,2.164278333,333731120,672,1989,14,8109946,2506719,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,3,738245,reduced_conditional,0.48935030990579925,0.48963214195962546,0.00028183205382620313,0.522083958,1.64171975,2.163803708,333731120,672,1989,14,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,4,738246,reduced_conditional,0.4893641771538739,0.48963214195962546,0.0002679648057515305,0.509885583,1.641899916,2.151785499,333731120,672,1989,14,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,5,738247,reduced_conditional,0.4895116468914124,0.48963214195962546,0.00012049506821304456,0.52934025,1.6424005,2.1717407499999997,333731120,672,1989,14,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,6,738248,reduced_conditional,0.48972455692112105,0.48963214195962546,9.241496149559048e-5,0.526666333,1.645046625,2.171712958,333731120,672,1989,14,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,7,738249,reduced_conditional,0.4896725184710397,0.48963214195962546,4.0376511414252914e-5,0.518630917,1.645964875,2.164595792,333731120,672,1989,14,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,8,738250,reduced_conditional,0.4893587047495367,0.48963214195962546,0.0002734372100887672,0.527846334,1.6431355,2.170981834,333731120,672,1989,14,8109946,2506719,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,9,738251,reduced_conditional,0.4894842392997252,0.48963214195962546,0.00014790265990027862,0.462273875,1.642762375,2.10503625,333731120,672,1989,14,8109908,2506718,16382
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,10,738252,reduced_conditional,0.48966384247204314,0.48963214195962546,3.170051241768723e-5,0.463197625,1.642028834,2.105226459,333731120,672,1989,14,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,11,738253,reduced_conditional,0.4894239154656516,0.48963214195962546,0.00020822649397383985,0.527188,1.6428965,2.1700844999999997,333731120,672,1989,14,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,12,738254,reduced_conditional,0.4897591723162542,0.48963214195962546,0.0001270303566287545,0.482487875,1.642030833,2.124518708,333731120,672,1989,14,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,13,738255,reduced_conditional,0.48934704061806705,0.48963214195962546,0.0002851013415584025,0.500025209,1.660419333,2.160444542,333731120,672,1989,14,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,14,738256,reduced_conditional,0.48983397477589935,0.48963214195962546,0.0002018328162738947,0.548682583,1.642021125,2.190703708,333731120,672,1989,14,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,15,738257,reduced_conditional,0.48935075163113695,0.48963214195962546,0.00028139032848850665,0.5211435,1.642718,2.1638615,333731120,672,1989,14,8109946,2506719,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,16,738258,reduced_conditional,0.48939140648448415,0.48963214195962546,0.0002407354751413071,0.580053708,1.643246125,2.223299833,333731120,672,1989,14,8109946,2506719,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,17,738259,reduced_conditional,0.48917498758366745,0.48963214195962546,0.0004571543759580021,0.533513625,1.642267542,2.175781167,333731120,672,1989,14,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,18,738260,reduced_conditional,0.48925681789892594,0.48963214195962546,0.0003753240606995112,0.526377667,1.643108958,2.1694866250000002,333731120,672,1989,14,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,19,738261,reduced_conditional,0.488877452132,0.48963214195962546,0.0007546898276254432,0.525327166,1.645764041,2.171091207,333731120,672,1989,14,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,20,738262,reduced_conditional,0.4889171099475307,0.48963214195962546,0.000715032012094774,0.518235917,1.647962792,2.166198709,333731120,672,1989,14,8109815,2506687,16382
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,21,738263,reduced_conditional,0.4898013560276342,0.48963214195962546,0.0001692140680087384,0.470602584,1.640748083,2.111350667,333731120,672,1989,14,8109994,2506735,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,22,738264,reduced_conditional,0.4893855895349681,0.48963214195962546,0.0002465524246573758,0.517095375,1.649425125,2.1665205,333731120,672,1989,14,8109946,2506719,16383
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,23,738265,reduced_conditional,0.4900140315900245,0.48963214195962546,0.0003818896303990349,0.524753875,1.647433084,2.1721869590000003,333731120,672,1989,14,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,24,738266,reduced_conditional,0.48934515612743457,0.48963214195962546,0.00028698583219088913,0.471500916,1.6484065,2.119907416,333731120,672,1989,14,8109908,2506718,16382
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,25,738267,reduced_conditional,0.49006719479660754,0.48963214195962546,0.0004350528369820861,0.5262145,1.6415035,2.167718,333731120,672,1989,14,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,26,738268,reduced_conditional,0.4902718230011373,0.48963214195962546,0.0006396810415118526,0.521167917,1.658955833,2.18012375,333731120,672,1989,14,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,27,738269,reduced_conditional,0.4901384574476935,0.48963214195962546,0.0005063154880680654,0.51939225,1.645446125,2.164838375,333731120,672,1989,14,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,28,738270,reduced_conditional,0.49009250371574264,0.48963214195962546,0.0004603617561171891,0.516293417,1.645801958,2.162095375,333731120,672,1989,14,8110080,2506752,16384
gaussian_strong_d20,gaussian_strong,D,upper,20,18,sobol_owen,16384,29,738271,reduced_conditional,0.48960280858233807,0.48963214195962546,2.9333377287388274e-5,0.523309291,1.640820291,2.164129582,333731120,672,1989,14,8110080,2506752,16384
