case_id,d,conditioning_dimension,rho,event,rule,N,rep,seed,method,estimate,reference,abs_error,generation_time_s,evaluation_time_s,total_runtime_s,generation_bytes,evaluation_bytes,generation_allocations,evaluation_allocations,hfunc_calls,hinv_calls,pair_cdf_calls
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,11,21417562,reduced_conditional,0.7759634586777379,0.7759598758853421,3.582792395762091e-6,0.019331084,0.15114825,0.170479334,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,12,21417563,reduced_conditional,0.7760516840754724,0.7759598758853421,9.180819013032693e-5,0.01967175,0.151110542,0.170782292,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,13,21417564,reduced_conditional,0.7770415976021723,0.7759598758853421,0.0010817217168301863,0.01987225,0.151039833,0.17091208300000002,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,14,21417565,reduced_conditional,0.7750063163671901,0.7759598758853421,0.000953559518152014,0.019346417,0.150779041,0.170125458,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,15,21417566,reduced_conditional,0.776371960862516,0.7759598758853421,0.0004120849771739321,0.019414083,0.150971,0.170385083,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,16,21417567,reduced_conditional,0.7768496712924166,0.7759598758853421,0.0008897954070744563,0.019875125,0.151217375,0.17109249999999998,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,17,21417568,reduced_conditional,0.7750141455418225,0.7759598758853421,0.0009457303435196351,0.019396791,0.151124833,0.17052162399999998,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,18,21417569,reduced_conditional,0.7760322670146239,0.7759598758853421,7.239112928181246e-5,0.019449875,0.151192959,0.170642834,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,19,21417570,reduced_conditional,0.7750167815808405,0.7759598758853421,0.0009430943045015683,0.019465667,0.150847292,0.17031295899999999,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,20,21417571,reduced_conditional,0.7766879931565414,0.7759598758853421,0.0007281172711992578,0.019809667,0.151267542,0.171077209,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,21,21417572,reduced_conditional,0.7758453154845092,0.7759598758853421,0.0001145604008329082,0.019402125,0.151219167,0.17062129199999998,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,22,21417573,reduced_conditional,0.7754342539859972,0.7759598758853421,0.000525621899344908,0.019503833,0.150980583,0.170484416,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,23,21417574,reduced_conditional,0.776296870773507,0.7759598758853421,0.00033699488816485434,0.019889542,0.151136708,0.17102625000000002,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,24,21417575,reduced_conditional,0.775247798675881,0.7759598758853421,0.0007120772094610928,0.019411041,0.151093834,0.170504875,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,25,21417576,reduced_conditional,0.7743340929270899,0.7759598758853421,0.0016257829582522199,0.019550125,0.150962708,0.170512833,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,26,21417577,reduced_conditional,0.7762476802245857,0.7759598758853421,0.0002878043392435803,0.0193535,0.15101425,0.17036774999999998,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,27,21417578,reduced_conditional,0.776230634118868,0.7759598758853421,0.0002707582335258474,0.019805375,0.150905208,0.17071058300000003,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,28,21417579,reduced_conditional,0.7749051003200457,0.7759598758853421,0.0010547755652964286,0.019403583,0.15111025,0.170513833,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,29,21417580,reduced_conditional,0.7767142304121918,0.7759598758853421,0.0007543545268496876,0.019348542,0.151086208,0.17043475,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,1024,30,21417581,reduced_conditional,0.7762078501020792,0.7759598758853421,0.0002479742167370569,0.019401333,0.150879917,0.17028125,20791168,112,1741,2,700416,156672,4096
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,1,21724752,current_indicator,0.779296875,0.7759598758853421,0.0033369991146579014,0.247036375,0.432792792,0.679829167,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,2,21724753,current_indicator,0.77197265625,0.7759598758853421,0.0039872196353420986,0.080244208,0.436089833,0.516334041,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,3,21724754,current_indicator,0.776611328125,0.7759598758853421,0.0006514522396579014,0.080286417,0.43226275,0.512549167,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,4,21724755,current_indicator,0.77685546875,0.7759598758853421,0.0008955928646579014,0.080740791,0.43611725,0.516858041,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,5,21724756,current_indicator,0.774658203125,0.7759598758853421,0.0013016727603420986,0.084038666,0.432216666,0.5162553320000001,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,6,21724757,current_indicator,0.773681640625,0.7759598758853421,0.0022782352603420986,0.247969625,0.439724708,0.687694333,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,7,21724758,current_indicator,0.77734375,0.7759598758853421,0.0013838741146579014,0.080467167,0.438896291,0.519363458,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,8,21724759,current_indicator,0.77685546875,0.7759598758853421,0.0008955928646579014,0.079524458,0.433443667,0.512968125,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,9,21724760,current_indicator,0.77099609375,0.7759598758853421,0.0049637821353420986,0.0806575,0.436076041,0.516733541,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,10,21724761,current_indicator,0.776611328125,0.7759598758853421,0.0006514522396579014,0.080791917,0.434294833,0.51508675,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,11,21724762,current_indicator,0.773681640625,0.7759598758853421,0.0022782352603420986,0.081500459,0.433991834,0.515492293,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,12,21724763,current_indicator,0.77880859375,0.7759598758853421,0.0028487178646579014,0.249706625,0.438444667,0.688151292,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,13,21724764,current_indicator,0.776123046875,0.7759598758853421,0.00016317098965790144,0.078793208,0.435165083,0.513958291,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,14,21724765,current_indicator,0.7763671875,0.7759598758853421,0.00040731161465790144,0.080541583,0.438184167,0.51872575,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,15,21724766,current_indicator,0.776611328125,0.7759598758853421,0.0006514522396579014,0.080704542,0.436857334,0.517561876,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,16,21724767,current_indicator,0.771484375,0.7759598758853421,0.0044755008853420986,0.081158333,0.437557333,0.518715666,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,17,21724768,current_indicator,0.773193359375,0.7759598758853421,0.0027665165103420986,0.249049416,0.43795,0.686999416,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,18,21724769,current_indicator,0.775390625,0.7759598758853421,0.0005692508853420986,0.080249917,0.437211583,0.5174615,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,19,21724770,current_indicator,0.774658203125,0.7759598758853421,0.0013016727603420986,0.080310958,0.435589417,0.515900375,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,20,21724771,current_indicator,0.776123046875,0.7759598758853421,0.00016317098965790144,0.081015167,0.433887125,0.5149022919999999,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,21,21724772,current_indicator,0.7783203125,0.7759598758853421,0.0023604366146579014,0.080877083,0.43978825,0.520665333,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,22,21724773,current_indicator,0.778564453125,0.7759598758853421,0.0026045772396579014,0.251974916,0.434225708,0.686200624,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,23,21724774,current_indicator,0.779052734375,0.7759598758853421,0.0030928584896579014,0.083101292,0.434937542,0.518038834,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,24,21724775,current_indicator,0.781005859375,0.7759598758853421,0.0050459834896579014,0.079390417,0.434981417,0.514371834,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,25,21724776,current_indicator,0.774658203125,0.7759598758853421,0.0013016727603420986,0.082528209,0.437391833,0.519920042,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,26,21724777,current_indicator,0.778564453125,0.7759598758853421,0.0026045772396579014,0.0814345,0.44167075,0.52310525,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,27,21724778,current_indicator,0.771240234375,0.7759598758853421,0.0047196415103420986,0.081350833,0.43743775,0.518788583,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,28,21724779,current_indicator,0.774658203125,0.7759598758853421,0.0013016727603420986,0.249941458,0.437629583,0.687571041,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,29,21724780,current_indicator,0.771728515625,0.7759598758853421,0.0042313602603420986,0.080580125,0.4349385,0.515518625,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,30,21724781,current_indicator,0.77294921875,0.7759598758853421,0.0030106571353420986,0.080333083,0.438041875,0.518374958,82069888,5683488,1861,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,1,21724752,reduced_conditional,0.7759632126866562,0.7759598758853421,3.336801314146598e-6,0.085888,0.605809583,0.691697583,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,2,21724753,reduced_conditional,0.7757569286321949,0.7759598758853421,0.00020294725314717876,0.081309667,0.608151709,0.689461376,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,3,21724754,reduced_conditional,0.7759402942954889,0.7759598758853421,1.9581589853157055e-5,0.252143458,0.605522958,0.857666416,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,4,21724755,reduced_conditional,0.7755161182483288,0.7759598758853421,0.00044375763701332005,0.081444708,0.605448208,0.686892916,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,5,21724756,reduced_conditional,0.7759236756430553,0.7759598758853421,3.6200242286787976e-5,0.080369167,0.604236583,0.68460575,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,6,21724757,reduced_conditional,0.7763873915084882,0.7759598758853421,0.0004275156231461352,0.080490458,0.60334575,0.683836208,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,7,21724758,reduced_conditional,0.7760820981276941,0.7759598758853421,0.0001222222423520325,0.080954083,0.60735825,0.6883123329999999,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,8,21724759,reduced_conditional,0.776333648775729,0.7759598758853421,0.0003737728903868698,0.081666083,0.604330834,0.685996917,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,9,21724760,reduced_conditional,0.775572291645689,0.7759598758853421,0.00038758423965312705,0.247480459,0.603524167,0.851004626,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,10,21724761,reduced_conditional,0.7757670400955039,0.7759598758853421,0.00019283578983819716,0.081174083,0.604379625,0.6855537079999999,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,11,21724762,reduced_conditional,0.7755516479633683,0.7759598758853421,0.00040822792197381386,0.081431875,0.603894916,0.685326791,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,12,21724763,reduced_conditional,0.7759969246133386,0.7759598758853421,3.70487279964804e-5,0.080742,0.606755,0.687497,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,13,21724764,reduced_conditional,0.7762578604521467,0.7759598758853421,0.00029798456680463214,0.081208625,0.604556958,0.685765583,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,14,21724765,reduced_conditional,0.7761102411144032,0.7759598758853421,0.00015036522906108907,0.25210025,0.604532875,0.856633125,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,15,21724766,reduced_conditional,0.7759050460563247,0.7759598758853421,5.4829829017388754e-5,0.081,0.603486666,0.684486666,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,16,21724767,reduced_conditional,0.7750305103846682,0.7759598758853421,0.0009293655006739066,0.0797225,0.604313792,0.684036292,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,17,21724768,reduced_conditional,0.7762776027282361,0.7759598758853421,0.000317726842893995,0.081337208,0.608502708,0.6898399159999999,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,18,21724769,reduced_conditional,0.77561682950937,0.7759598758853421,0.0003430463759720448,0.081107542,0.603975333,0.685082875,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,19,21724770,reduced_conditional,0.7755952920311353,0.7759598758853421,0.0003645838542067903,0.255897416,0.60409475,0.8599921660000001,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,20,21724771,reduced_conditional,0.7763066271955498,0.7759598758853421,0.00034675131020767136,0.079831625,0.604014084,0.683845709,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,21,21724772,reduced_conditional,0.7756431109563157,0.7759598758853421,0.00031676492902643627,0.079698,0.604234541,0.683932541,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,22,21724773,reduced_conditional,0.7763297549669204,0.7759598758853421,0.00036987908157826155,0.080531417,0.607650042,0.6881814589999999,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,23,21724774,reduced_conditional,0.7761073721192726,0.7759598758853421,0.0001474962339305108,0.080711458,0.604009958,0.684721416,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,24,21724775,reduced_conditional,0.7760722457435661,0.7759598758853421,0.00011236985822404844,0.249775833,0.604400833,0.8541766660000001,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,25,21724776,reduced_conditional,0.77590703772064,0.7759598758853421,5.283816470214031e-5,0.079557708,0.603377,0.6829347080000001,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,26,21724777,reduced_conditional,0.7760171236646031,0.7759598758853421,5.7247779260971576e-5,0.080124875,0.6039685,0.684093375,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,27,21724778,reduced_conditional,0.775879419083768,0.7759598758853421,8.045680157409141e-5,0.081182333,0.606166709,0.687349042,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,28,21724779,reduced_conditional,0.775930925605297,0.7759598758853421,2.8950280045125787e-5,0.080220542,0.604193375,0.6844139170000001,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,29,21724780,reduced_conditional,0.7757967415119161,0.7759598758853421,0.00016313437342596604,0.080764584,0.603981917,0.684746501,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,4096,30,21724781,reduced_conditional,0.775845619515617,0.7759598758853421,0.00011425636972506314,0.249752875,0.606010833,0.855763708,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,1,22953552,current_indicator,0.7781982421875,0.7759598758853421,0.0022383663021579014,0.37793825,1.867210375,2.245148625,333730688,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,2,22953553,current_indicator,0.7747802734375,0.7759598758853421,0.0011796024478420986,0.345664209,1.728632167,2.074296376,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,3,22953554,current_indicator,0.77532958984375,0.7759598758853421,0.0006302860415920986,0.659333417,1.704263417,2.363596834,336876416,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,4,22953555,current_indicator,0.7760009765625,0.7759598758853421,4.1100677157901444e-5,0.519492125,1.724116541,2.243608666,338449280,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,5,22953556,current_indicator,0.77642822265625,0.7759598758853421,0.00046834677090790144,0.515703583,1.732268458,2.247972041,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,6,22953557,current_indicator,0.77679443359375,0.7759598758853421,0.0008345577084079014,0.521751167,1.703988042,2.225739209,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,7,22953558,current_indicator,0.77740478515625,0.7759598758853421,0.0014449092709079014,0.514476334,1.714653542,2.229129876,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,8,22953559,current_indicator,0.77874755859375,0.7759598758853421,0.0027876827084079014,0.514653875,1.730279584,2.2449334590000003,336876416,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,9,22953560,current_indicator,0.77728271484375,0.7759598758853421,0.0013228389584079014,0.523576709,1.707383167,2.230959876,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,10,22953561,current_indicator,0.77392578125,0.7759598758853421,0.0020340946353420986,0.513385833,1.721041458,2.234427291,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,11,22953562,current_indicator,0.77825927734375,0.7759598758853421,0.0022994014584079014,0.512469875,1.706284625,2.2187545,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,12,22953563,current_indicator,0.775634765625,0.7759598758853421,0.00032511026034209856,0.516128916,1.714600417,2.230729333,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,13,22953564,current_indicator,0.77703857421875,0.7759598758853421,0.0010786983334079014,0.516127167,1.731181417,2.2473085839999998,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,14,22953565,current_indicator,0.77471923828125,0.7759598758853421,0.0012406376040920986,0.518334666,1.715583125,2.233917791,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,15,22953566,current_indicator,0.77520751953125,0.7759598758853421,0.0007523563540920986,0.512824292,1.717783084,2.230607376,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,16,22953567,current_indicator,0.778076171875,0.7759598758853421,0.0021162959896579014,0.511220166,1.705931,2.217151166,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,17,22953568,current_indicator,0.77777099609375,0.7759598758853421,0.0018111202084079014,0.507948917,1.725449875,2.233398792,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,18,22953569,current_indicator,0.77874755859375,0.7759598758853421,0.0027876827084079014,0.525932916,1.719362792,2.245295708,335303552,22001952,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,19,22953570,current_indicator,0.775146484375,0.7759598758853421,0.0008133915103420986,0.513091042,1.70625675,2.219347792,338449280,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,20,22953571,current_indicator,0.7764892578125,0.7759598758853421,0.0005293819271579014,0.496520709,1.708714416,2.205235125,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,21,22953572,current_indicator,0.77801513671875,0.7759598758853421,0.0020552608334079014,0.522043875,1.713337542,2.235381417,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,22,22953573,current_indicator,0.777099609375,0.7759598758853421,0.0011397334896579014,0.515115292,1.699853584,2.214968876,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,23,22953574,current_indicator,0.7777099609375,0.7759598758853421,0.0017500850521579014,0.519023125,1.7185305,2.237553625,336876416,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,24,22953575,current_indicator,0.7760009765625,0.7759598758853421,4.1100677157901444e-5,0.515135459,1.716804625,2.231940084,338449280,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,25,22953576,current_indicator,0.77886962890625,0.7759598758853421,0.0029097530209079014,0.515385459,1.729505792,2.2448912510000003,336876416,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,26,22953577,current_indicator,0.77520751953125,0.7759598758853421,0.0007523563540920986,0.516492084,1.723549291,2.240041375,338449280,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,27,22953578,current_indicator,0.77581787109375,0.7759598758853421,0.00014200479159209856,0.517103167,1.71968825,2.236791417,336876416,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,28,22953579,current_indicator,0.7777099609375,0.7759598758853421,0.0017500850521579014,0.518668542,1.722576917,2.241245459,338449280,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,29,22953580,current_indicator,0.77471923828125,0.7759598758853421,0.0012406376040920986,0.503582292,1.698968542,2.202550834,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,30,22953581,current_indicator,0.77386474609375,0.7759598758853421,0.0020951297915920986,0.512567792,1.72939675,2.241964542,336876416,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,1,22953552,reduced_conditional,0.7760535970565074,0.7759598758853421,9.372117116535073e-5,0.523635042,2.422482417,2.946117459,338449280,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,2,22953553,reduced_conditional,0.7758896517056592,0.7759598758853421,7.022417968294281e-5,0.505999709,2.420666666,2.926666375,333730688,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,3,22953554,reduced_conditional,0.7758407007818466,0.7759598758853421,0.00011917510349546134,0.515514792,2.420409542,2.935924334,336876416,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,4,22953555,reduced_conditional,0.7759207581225405,0.7759598758853421,3.9117762801632594e-5,0.512919333,2.4253655,2.938284833,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_8_d20,20,18,0.8,interior,sobol_owen,16384,5,22953556,reduced_conditional,0.7758410338191789,0.7759598758853421,0.00011884206616319393,0.513233916,2.418391708,2.931625624,335303552,112,1981,2,11206656,2506752,65536
