industry,transform,pattern_index,pattern,terminal_adjacent,integration_dimension,N,R,seed,model_probability,numerical_se,empirical_frequency,runtime_s
HiTec,absolute,43,2-5-1-3-4,true,4,4096,8,6044301,0.008124754569206544,4.3916641581834664e-7,0.008319467554076539,0.325164584
HiTec,absolute,44,2-5-1-4-3,true,4,4096,8,6044401,0.008275719591935073,5.525708542336591e-7,0.008735440931780365,0.307311459
HiTec,absolute,45,2-5-3-1-4,false,3,4096,8,6044501,0.008745084390279913,1.2759815994799885e-7,0.00894342762063228,0.284810042
HiTec,absolute,46,2-5-3-4-1,true,4,4096,8,6044601,0.00890662920327803,9.544229853028594e-7,0.008735440931780365,0.347742625
HiTec,absolute,47,2-5-4-1-3,false,3,4096,8,6044701,0.008814123632675926,1.6743576405964569e-7,0.008111480865224625,0.282696458
HiTec,absolute,48,2-5-4-3-1,true,4,4096,8,6044801,0.008806371928904698,1.038844327061424e-6,0.0074875207986688855,0.353545833
HiTec,absolute,49,3-1-2-4-5,false,3,4096,8,6044901,0.007738264219951989,8.980255784648113e-7,0.008527454242928452,0.274764833
HiTec,absolute,50,3-1-2-5-4,false,3,4096,8,6045001,0.008066866802044567,1.0486008081819298e-7,0.007071547420965058,0.2543835
HiTec,absolute,51,3-1-4-2-5,false,3,4096,8,6045101,0.008212680761173883,3.0746803814669935e-7,0.011647254575707155,0.274156708
HiTec,absolute,52,3-1-4-5-2,false,3,4096,8,6045201,0.008848437876703065,2.5655888653587015e-7,0.005823627287853577,0.482681625
HiTec,absolute,53,3-1-5-2-4,false,3,4096,8,6045301,0.008989881840687412,2.282807134793496e-7,0.008527454242928452,0.240142417
HiTec,absolute,54,3-1-5-4-2,false,3,4096,8,6045401,0.009281022066880156,3.467352588468782e-7,0.008111480865224625,0.269435625
HiTec,absolute,55,3-2-1-4-5,false,3,4096,8,6045501,0.007666873833937877,3.011085464230764e-7,0.008735440931780365,0.248502667
HiTec,absolute,56,3-2-1-5-4,false,3,4096,8,6045601,0.007941552547109047,2.1621977801323418e-7,0.00894342762063228,0.241063083
HiTec,absolute,57,3-2-4-1-5,false,3,4096,8,6045701,0.008152219801350998,8.306791305413431e-7,0.008111480865224625,0.255340792
HiTec,absolute,58,3-2-4-5-1,false,3,4096,8,6045801,0.008365869203614196,2.492316041152193e-7,0.007071547420965058,0.26166075
HiTec,absolute,59,3-2-5-1-4,false,3,4096,8,6045901,0.008642080472147925,1.65434830461137e-7,0.007903494176372712,0.243930334
HiTec,absolute,60,3-2-5-4-1,false,3,4096,8,6046001,0.00855042994323505,5.678640171063701e-7,0.009983361064891847,0.266259833
HiTec,absolute,61,3-4-1-2-5,true,4,4096,8,6046101,0.008284450905250089,1.0714808223927276e-6,0.006863560732113145,0.346950166
HiTec,absolute,62,3-4-1-5-2,true,4,4096,8,6046201,0.008501186496958819,8.037218116765229e-7,0.011647254575707155,0.336093333
HiTec,absolute,63,3-4-2-1-5,true,4,4096,8,6046301,0.008299300985998072,2.9029795813392036e-6,0.004575707154742097,0.555885833
HiTec,absolute,64,3-4-2-5-1,true,4,4096,8,6046401,0.00815220815246388,8.742712389497695e-7,0.005199667221297837,0.333785709
HiTec,absolute,65,3-4-5-1-2,true,4,4096,8,6046501,0.00796590511471073,6.199736077183385e-7,0.009151414309484194,0.337858334
HiTec,absolute,66,3-4-5-2-1,true,4,4096,8,6046601,0.007631122624745885,5.958658461024898e-7,0.0074875207986688855,0.340482833
HiTec,absolute,67,3-5-1-2-4,false,3,4096,8,6046701,0.00917610242036755,4.563815232316002e-7,0.009151414309484194,0.2416685
HiTec,absolute,68,3-5-1-4-2,false,3,4096,8,6046801,0.009050797204468658,3.9553673236854923e-7,0.010607321131447587,0.253635542
HiTec,absolute,69,3-5-2-1-4,false,3,4096,8,6046901,0.00895879404295033,1.7420427097865892e-7,0.010399334442595673,0.257735458
HiTec,absolute,70,3-5-2-4-1,false,3,4096,8,6047001,0.008407848266055593,5.733100577689203e-7,0.01019134775374376,0.274587791
HiTec,absolute,71,3-5-4-1-2,false,3,4096,8,6047101,0.008088573411753891,3.817196519082204e-7,0.009983361064891847,0.258517208
HiTec,absolute,72,3-5-4-2-1,false,3,4096,8,6047201,0.007699230356629634,8.165868456456876e-7,0.007695507487520799,0.274535083
HiTec,absolute,73,4-1-2-3-5,false,3,4096,8,6047301,0.008777933871722848,1.1425626795726922e-6,0.007279534109816971,0.271739166
HiTec,absolute,74,4-1-2-5-3,false,3,4096,8,6047401,0.008904761396420848,9.138755759214459e-8,0.0074875207986688855,0.46696925
HiTec,absolute,75,4-1-3-2-5,false,3,4096,8,6047501,0.008556919906651876,8.305626427620379e-7,0.007903494176372712,0.267361542
HiTec,absolute,76,4-1-3-5-2,false,3,4096,8,6047601,0.008588843520586607,2.584969875588765e-7,0.008527454242928452,0.261747833
HiTec,absolute,77,4-1-5-2-3,false,3,4096,8,6047701,0.008412399132184965,6.257559383649e-8,0.009359400998336107,0.231383666
HiTec,absolute,78,4-1-5-3-2,false,3,4096,8,6047801,0.008334577728448745,2.1768438598713008e-7,0.007071547420965058,0.260876917
HiTec,absolute,79,4-2-1-3-5,false,3,4096,8,6047901,0.008986784679581616,7.501019698125874e-7,0.007903494176372712,0.264678208
HiTec,absolute,80,4-2-1-5-3,false,3,4096,8,6048001,0.009188586771581762,3.4362967726034453e-7,0.009359400998336107,0.233829375
HiTec,absolute,81,4-2-3-1-5,false,3,4096,8,6048101,0.008848791159691994,9.359540681288e-7,0.008111480865224625,0.262026333
HiTec,absolute,82,4-2-3-5-1,false,3,4096,8,6048201,0.008646053219460697,3.76140878107751e-7,0.008735440931780365,0.264954833
HiTec,absolute,83,4-2-5-1-3,false,3,4096,8,6048301,0.008975880281652327,3.34266691858265e-7,0.008319467554076539,0.248384333
HiTec,absolute,84,4-2-5-3-1,false,3,4096,8,6048401,0.00857745444483419,3.341928740390873e-7,0.012271214642262895,0.264301542
HiTec,absolute,85,4-3-1-2-5,true,4,4096,8,6048501,0.00842819734108614,1.2859715586986616e-6,0.008319467554076539,0.347654375
HiTec,absolute,86,4-3-1-5-2,true,4,4096,8,6048601,0.008387737276843442,6.540433485367481e-7,0.010815307820299502,0.521559792
HiTec,absolute,87,4-3-2-1-5,true,4,4096,8,6048701,0.008514872758504134,3.428659440534979e-6,0.008527454242928452,0.341358166
HiTec,absolute,88,4-3-2-5-1,true,4,4096,8,6048801,0.008191255744018236,1.0079660033463068e-6,0.010399334442595673,0.330392792
HiTec,absolute,89,4-3-5-1-2,true,4,4096,8,6048901,0.007793353361834769,8.409520155307357e-7,0.009151414309484194,0.332186792
HiTec,absolute,90,4-3-5-2-1,true,4,4096,8,6049001,0.007542333923111662,3.7714721139236017e-7,0.006447587354409318,0.338131416
HiTec,absolute,91,4-5-1-2-3,false,3,4096,8,6049101,0.008058558530062347,5.952956410455424e-7,0.009983361064891847,0.242633458
HiTec,absolute,92,4-5-1-3-2,false,3,4096,8,6049201,0.007873093953277338,4.423362206958983e-7,0.007071547420965058,0.257017
HiTec,absolute,93,4-5-2-1-3,false,3,4096,8,6049301,0.008325410605386009,1.9267144257133927e-7,0.009983361064891847,0.252175334
HiTec,absolute,94,4-5-2-3-1,false,3,4096,8,6049401,0.007894852869838197,3.6509854749889333e-7,0.006239600665557404,0.275284875
HiTec,absolute,95,4-5-3-1-2,false,3,4096,8,6049501,0.00754150493925357,3.569086926404037e-7,0.005615640599001664,0.265448375
HiTec,absolute,96,4-5-3-2-1,false,3,4096,8,6049601,0.007338463055491195,4.874399503021937e-7,0.005823627287853577,0.27299225
HiTec,absolute,97,5-1-2-3-4,true,4,4096,8,6049701,0.008169668043366624,3.4888092946686813e-6,0.008319467554076539,0.526040333
HiTec,absolute,98,5-1-2-4-3,true,4,4096,8,6049801,0.007937559932799465,6.39827600394272e-6,0.0074875207986688855,0.312961292
HiTec,absolute,99,5-1-3-2-4,false,3,4096,8,6049901,0.008867914808593934,1.4582193631186652e-6,0.012271214642262895,0.272737959
HiTec,absolute,100,5-1-3-4-2,true,4,4096,8,6050001,0.00891682122397142,5.093835595224983e-6,0.009983361064891847,0.354759833
HiTec,absolute,101,5-1-4-2-3,false,3,4096,8,6050101,0.007974661816179875,1.97506970039723e-6,0.007071547420965058,0.277627584
HiTec,absolute,102,5-1-4-3-2,true,4,4096,8,6050201,0.00825918306851327,6.3868089264185325e-6,0.00894342762063228,0.353113959
HiTec,absolute,103,5-2-1-3-4,true,4,4096,8,6050301,0.008286325014354855,1.008760728324792e-6,0.008319467554076539,0.323632583
HiTec,absolute,104,5-2-1-4-3,true,4,4096,8,6050401,0.008170330855492357,4.5534335839965477e-7,0.007903494176372712,0.319702
HiTec,absolute,105,5-2-3-1-4,false,3,4096,8,6050501,0.008878713997578315,6.010614537049309e-7,0.00956738768718802,0.302072958
HiTec,absolute,106,5-2-3-4-1,true,4,4096,8,6050601,0.008675787518289924,5.796388113211634e-6,0.009151414309484194,0.36266875
HiTec,absolute,107,5-2-4-1-3,false,3,4096,8,6050701,0.008498908126235463,5.907535178170641e-7,0.008111480865224625,0.478289208
HiTec,absolute,108,5-2-4-3-1,true,4,4096,8,6050801,0.008419064551957145,4.198855062441518e-6,0.006447587354409318,0.367040209
HiTec,absolute,109,5-3-1-2-4,false,3,4096,8,6050901,0.00910787874664246,6.352786045989579e-7,0.007695507487520799,0.272970417
HiTec,absolute,110,5-3-1-4-2,false,3,4096,8,6051001,0.008864258145292632,9.331241334248729e-7,0.009151414309484194,0.306994791
HiTec,absolute,111,5-3-2-1-4,false,3,4096,8,6051101,0.008964888999141957,5.337276997701184e-7,0.008319467554076539,0.308161292
HiTec,absolute,112,5-3-2-4-1,false,3,4096,8,6051201,0.00835850741312032,1.5620621549382378e-6,0.007695507487520799,0.320533916
HiTec,absolute,113,5-3-4-1-2,true,4,4096,8,6051301,0.007889694025696392,1.7500541195285194e-6,0.007903494176372712,0.348953875
HiTec,absolute,114,5-3-4-2-1,true,4,4096,8,6051401,0.007560216103680875,5.961611627358398e-6,0.0066555740432612314,0.361953625
HiTec,absolute,115,5-4-1-2-3,false,3,4096,8,6051501,0.00786855814056503,7.247098742755831e-7,0.00956738768718802,0.288974417
HiTec,absolute,116,5-4-1-3-2,false,3,4096,8,6051601,0.007818909985463366,1.0818521032847174e-6,0.007279534109816971,0.319566666
HiTec,absolute,117,5-4-2-1-3,false,3,4096,8,6051701,0.008129213837298565,8.845515471661779e-7,0.008527454242928452,0.301435667
HiTec,absolute,118,5-4-2-3-1,false,3,4096,8,6051801,0.007819673098954934,1.0194449959252823e-6,0.007071547420965058,0.541869209
HiTec,absolute,119,5-4-3-1-2,true,4,4096,8,6051901,0.007522547073596111,1.755361781504493e-6,0.0066555740432612314,0.350431375
HiTec,absolute,120,5-4-3-2-1,true,4,4096,8,6052001,0.0072996127437939574,5.116967932101852e-6,0.00478369384359401,0.363007416
Telcm,returns,1,1-2-3-4-5,false,3,4096,8,6940101,0.009758463873129517,3.3720820435464865e-7,0.00656141070330121,0.623319667
Telcm,returns,2,1-2-3-5-4,false,3,4096,8,6940201,0.008627865610440493,3.32322627572386e-7,0.008201763379126512,0.304336958
Telcm,returns,3,1-2-4-3-5,false,3,4096,8,6940301,0.00984703325811518,2.1216932016408889e-7,0.007381587041213861,0.300528833
Telcm,returns,4,1-2-4-5-3,false,3,4096,8,6940401,0.00865199406950328,3.087671199174675e-7,0.007381587041213861,0.320596208
Telcm,returns,5,1-2-5-3-4,false,3,4096,8,6940501,0.00792938563942118,1.037060980845592e-7,0.006151322534344884,0.311184166
Telcm,returns,6,1-2-5-4-3,false,3,4096,8,6940601,0.00788595456654883,2.8611588914450005e-7,0.006971498872257536,0.322078041
Telcm,returns,7,1-3-2-4-5,false,3,4096,8,6940701,0.009957748264918072,2.0015596826779452e-7,0.009226983801517326,0.502382542
Telcm,returns,8,1-3-2-5-4,false,3,4096,8,6940801,0.008871051014251206,2.1051681933307084e-7,0.008611851548082838,0.304496875
Telcm,returns,9,1-3-4-2-5,false,3,4096,8,6940901,0.010029022221922833,1.7959590265689248e-7,0.008611851548082838,0.306472416
Telcm,returns,10,1-3-4-5-2,false,3,4096,8,6941001,0.008977249719384506,8.241015220655809e-7,0.0055361902809103955,0.31167225
Telcm,returns,11,1-3-5-2-4,false,3,4096,8,6941101,0.008398601073722397,1.0612574014284225e-7,0.0075866311256920236,0.309308125
Telcm,returns,12,1-3-5-4-2,false,3,4096,8,6941201,0.008432720594462036,8.441008627349991e-7,0.009842116054951815,0.31564275
Telcm,returns,13,1-4-2-3-5,false,3,4096,8,6941301,0.009930880062589121,2.1257760717692524e-7,0.008201763379126512,0.293161791
Telcm,returns,14,1-4-2-5-3,false,3,4096,8,6941401,0.008721013567114421,1.582111209153741e-7,0.007381587041213861,0.309350458
Telcm,returns,15,1-4-3-2-5,false,3,4096,8,6941501,0.009900485655956089,7.275292991523399e-7,0.0075866311256920236,0.287298125
Telcm,returns,16,1-4-3-5-2,false,3,4096,8,6941601,0.008771664594078209,4.567958123030713e-7,0.008816895632561,0.311184625
Telcm,returns,17,1-4-5-2-3,false,3,4096,8,6941701,0.007964486551242513,1.7604461322856235e-7,0.00799671929464835,0.312543042
Telcm,returns,18,1-4-5-3-2,false,3,4096,8,6941801,0.008024844608155824,1.799889771548239e-6,0.00799671929464835,0.309448208
Telcm,returns,19,1-5-2-3-4,true,4,4096,8,6941901,0.0072820537684770885,3.7653173240201516e-7,0.006151322534344884,0.635446709
Telcm,returns,20,1-5-2-4-3,true,4,4096,8,6942001,0.007184983206279865,3.8540634769307835e-7,0.0075866311256920236,0.431790458
Telcm,returns,21,1-5-3-2-4,true,4,4096,8,6942101,0.007485376862130418,6.259894380005523e-7,0.008816895632561,0.413798875
Telcm,returns,22,1-5-3-4-2,true,4,4096,8,6942201,0.00749133831155138,9.605151392300566e-7,0.0075866311256920236,0.429432
Telcm,returns,23,1-5-4-2-3,true,4,4096,8,6942301,0.007189937962404561,6.034196582932042e-7,0.00799671929464835,0.417137792
Telcm,returns,24,1-5-4-3-2,true,4,4096,8,6942401,0.007294162443955695,4.959257738740501e-6,0.01025220422390814,0.413558125
Telcm,returns,25,2-1-3-4-5,false,3,4096,8,6942501,0.008436782769954463,5.833889977398671e-7,0.006766454787779373,0.321379208
Telcm,returns,26,2-1-3-5-4,false,3,4096,8,6942601,0.008223680757952753,5.192429439249306e-7,0.007176542956735698,0.356004375
Telcm,returns,27,2-1-4-3-5,false,3,4096,8,6942701,0.008601270328019075,7.407802811288671e-7,0.0077916752101701865,0.342326416
Telcm,returns,28,2-1-4-5-3,false,3,4096,8,6942801,0.00840180736384017,1.1556863537521057e-6,0.009021939717039164,0.579158333
Telcm,returns,29,2-1-5-3-4,true,4,4096,8,6942901,0.0079647491309048,9.397428411324411e-7,0.008816895632561,0.444351125
Telcm,returns,30,2-1-5-4-3,true,4,4096,8,6943001,0.00798989700016191,7.605050683420955e-6,0.010457248308386303,0.441323708
Telcm,returns,31,2-3-1-4-5,false,3,4096,8,6943101,0.007784851578144188,9.1190169627273e-7,0.009637071970473652,0.318403125
Telcm,returns,32,2-3-1-5-4,true,4,4096,8,6943201,0.007918032130540086,8.496821470949093e-6,0.01025220422390814,0.433456833
Telcm,returns,33,2-3-4-1-5,true,4,4096,8,6943301,0.007429511685634887,3.930131776903259e-6,0.0055361902809103955,0.383787959
Telcm,returns,34,2-3-4-5-1,true,4,4096,8,6943401,0.007681163828874581,7.289076243075202e-6,0.0055361902809103955,0.379940625
Telcm,returns,35,2-3-5-1-4,true,4,4096,8,6943501,0.008051249192342966,6.126982750684035e-6,0.006971498872257536,0.42903375
Telcm,returns,36,2-3-5-4-1,false,3,4096,8,6943601,0.008136486603663654,1.174063927545564e-6,0.005741234365388558,0.325886833
Telcm,returns,37,2-4-1-3-5,false,3,4096,8,6943701,0.008267270976001195,6.385495311813896e-7,0.008611851548082838,0.553461167
Telcm,returns,38,2-4-1-5-3,true,4,4096,8,6943801,0.008435827198844668,6.732260281840302e-6,0.0075866311256920236,0.452486458
Telcm,returns,39,2-4-3-1-5,true,4,4096,8,6943901,0.007722448133116777,1.026425454816502e-6,0.00656141070330121,0.400909959
Telcm,returns,40,2-4-3-5-1,true,4,4096,8,6944001,0.007959532181908322,1.2651620166054361e-6,0.011072380561820791,0.399040625
Telcm,returns,41,2-4-5-1-3,true,4,4096,8,6944101,0.008528202031816985,4.547881207755305e-6,0.006356366618823047,0.443698542
Telcm,returns,42,2-4-5-3-1,false,3,4096,8,6944201,0.00858714324968993,9.237086224092462e-7,0.01025220422390814,0.337000042
Telcm,returns,43,2-5-1-3-4,true,4,4096,8,6944301,0.008100413743724876,6.474647137119471e-7,0.008406807463604674,0.442267833
Telcm,returns,44,2-5-1-4-3,true,4,4096,8,6944401,0.008116327592739073,6.7244337455282075e-6,0.009021939717039164,0.447380542
Telcm,returns,45,2-5-3-1-4,false,3,4096,8,6944501,0.008434966437803443,6.904984957590662e-7,0.007176542956735698,0.352692916
Telcm,returns,46,2-5-3-4-1,false,3,4096,8,6944601,0.008753264034660715,8.311796883525541e-7,0.00799671929464835,0.545906792
Telcm,returns,47,2-5-4-1-3,false,3,4096,8,6944701,0.008584052171512372,1.7210914122382516e-6,0.009226983801517326,0.355325791
Telcm,returns,48,2-5-4-3-1,false,3,4096,8,6944801,0.008885505048550322,8.751983827494948e-7,0.006971498872257536,0.342240791
Telcm,returns,49,3-1-2-4-5,false,3,4096,8,6944901,0.008542579798559756,3.998421233631575e-7,0.00656141070330121,0.324171959
Telcm,returns,50,3-1-2-5-4,false,3,4096,8,6945001,0.008468500160281204,3.5104493585226873e-7,0.010662292392864465,0.346925792
Telcm,returns,51,3-1-4-2-5,false,3,4096,8,6945101,0.008565233055444054,5.314204498689517e-7,0.006971498872257536,0.330029083
Telcm,returns,52,3-1-4-5-2,false,3,4096,8,6945201,0.008522357511761799,1.3812858527076902e-6,0.007381587041213861,0.368516666
Telcm,returns,53,3-1-5-2-4,true,4,4096,8,6945301,0.008433938954408849,8.335415503702676e-7,0.0077916752101701865,0.444511083
Telcm,returns,54,3-1-5-4-2,true,4,4096,8,6945401,0.00845463050791115,4.8215132754431705e-6,0.0075866311256920236,0.456094667
Telcm,returns,55,3-2-1-4-5,false,3,4096,8,6945501,0.007748107058089604,2.112765035293918e-7,0.007176542956735698,0.325918917
Telcm,returns,56,3-2-1-5-4,true,4,4096,8,6945601,0.00794570505500831,1.2468381292744728e-6,0.009842116054951815,0.669866792
Telcm,returns,57,3-2-4-1-5,true,4,4096,8,6945701,0.007279307532533961,1.1077345090832955e-6,0.006766454787779373,0.388985916
Telcm,returns,58,3-2-4-5-1,true,4,4096,8,6945801,0.007478977664259099,6.491245230560174e-7,0.010047160139429977,0.38350725
Telcm,returns,59,3-2-5-1-4,true,4,4096,8,6945901,0.008029433258872067,8.161814837639327e-7,0.009226983801517326,0.435470125
Telcm,returns,60,3-2-5-4-1,false,3,4096,8,6946001,0.00801347407044674,2.0377787501143207e-7,0.006766454787779373,0.324797209
Telcm,returns,61,3-4-1-2-5,false,3,4096,8,6946101,0.0077648831298619,4.2323031764650573e-7,0.0077916752101701865,0.338148041
Telcm,returns,62,3-4-1-5-2,true,4,4096,8,6946201,0.0079447134417007,7.057876612933612e-6,0.006766454787779373,0.455570375
Telcm,returns,63,3-4-2-1-5,true,4,4096,8,6946301,0.007287435107999777,4.5566699036061934e-7,0.009842116054951815,0.398329
Telcm,returns,64,3-4-2-5-1,true,4,4096,8,6946401,0.007470585311815451,2.829869032098773e-7,0.0077916752101701865,0.403338084
Telcm,returns,65,3-4-5-1-2,true,4,4096,8,6946501,0.008016395758816474,4.2265440352664375e-6,0.009842116054951815,0.452708625
Telcm,returns,66,3-4-5-2-1,false,3,4096,8,6946601,0.00799721632743035,2.169024497578895e-7,0.0075866311256920236,0.56453975
Telcm,returns,67,3-5-1-2-4,true,4,4096,8,6946701,0.00852739469329124,5.756249135995868e-7,0.00799671929464835,0.442866042
Telcm,returns,68,3-5-1-4-2,true,4,4096,8,6946801,0.00850240057403332,5.857452123733017e-6,0.008816895632561,0.451854458
Telcm,returns,69,3-5-2-1-4,false,3,4096,8,6946901,0.008615726434479864,1.6806861302948288e-7,0.008611851548082838,0.342920458
Telcm,returns,70,3-5-2-4-1,false,3,4096,8,6947001,0.008738862262339032,1.9455585516919924e-7,0.009842116054951815,0.330835833
Telcm,returns,71,3-5-4-1-2,false,3,4096,8,6947101,0.008561885801647528,2.108620766186769e-6,0.008611851548082838,0.362393333
Telcm,returns,72,3-5-4-2-1,false,3,4096,8,6947201,0.008713603007099214,4.760150399774628e-7,0.009021939717039164,0.339368541
Telcm,returns,73,4-1-2-3-5,false,3,4096,8,6947301,0.008726351157488087,2.6308050827305255e-7,0.010047160139429977,0.326202292
Telcm,returns,74,4-1-2-5-3,false,3,4096,8,6947401,0.008490667887138259,2.6235479869230285e-7,0.005946278449866721,0.357627
Telcm,returns,75,4-1-3-2-5,false,3,4096,8,6947501,0.00859033651860831,6.367613174297602e-7,0.010047160139429977,0.330156875
Telcm,returns,76,4-1-3-5-2,false,3,4096,8,6947601,0.008345456971529367,7.608581648496085e-7,0.009021939717039164,0.354824584
Telcm,returns,77,4-1-5-2-3,true,4,4096,8,6947701,0.008053940025151288,1.0381248906085175e-6,0.008201763379126512,0.669225167
Telcm,returns,78,4-1-5-3-2,true,4,4096,8,6947801,0.00804440462570605,8.556354325353958e-6,0.0077916752101701865,0.440884458
Telcm,returns,79,4-2-1-3-5,false,3,4096,8,6947901,0.008330909085547523,2.0696548347542406e-7,0.00943202788599549,0.317643958
Telcm,returns,80,4-2-1-5-3,true,4,4096,8,6948001,0.008463436783566113,6.472131110230998e-7,0.00799671929464835,0.433606667
Telcm,returns,81,4-2-3-1-5,true,4,4096,8,6948101,0.007759284974770959,7.909535922141271e-7,0.00656141070330121,0.385292166
Telcm,returns,82,4-2-3-5-1,true,4,4096,8,6948201,0.007928621732665913,6.423339736549607e-7,0.007176542956735698,0.386458166
Telcm,returns,83,4-2-5-1-3,true,4,4096,8,6948301,0.008509834394246286,6.200725876173087e-7,0.009021939717039164,0.440547458
Telcm,returns,84,4-2-5-3-1,false,3,4096,8,6948401,0.008527051257700423,3.1982044450505026e-7,0.009637071970473652,0.327591792
Telcm,returns,85,4-3-1-2-5,false,3,4096,8,6948501,0.007888483574857098,1.670184981484134e-7,0.012302645068689768,0.548323042
Telcm,returns,86,4-3-1-5-2,true,4,4096,8,6948601,0.007976433065430975,8.441057074560848e-7,0.007381587041213861,0.440467333
Telcm,returns,87,4-3-2-1-5,true,4,4096,8,6948701,0.00747628043290116,3.175272027970155e-7,0.00799671929464835,0.385195
Telcm,returns,88,4-3-2-5-1,true,4,4096,8,6948801,0.0076263681308309066,3.485404019277454e-7,0.008201763379126512,0.382062583
Telcm,returns,89,4-3-5-1-2,true,4,4096,8,6948901,0.00799287931456371,5.73884538283327e-7,0.009021939717039164,0.438736416
Telcm,returns,90,4-3-5-2-1,false,3,4096,8,6949001,0.008035547980330853,1.621941709653783e-7,0.011072380561820791,0.31950775
Telcm,returns,91,4-5-1-2-3,true,4,4096,8,6949101,0.008054276986375519,5.69513627535809e-7,0.006766454787779373,0.442057292
Telcm,returns,92,4-5-1-3-2,true,4,4096,8,6949201,0.008030714934559337,5.219655187294705e-6,0.00799671929464835,0.439762125
Telcm,returns,93,4-5-2-1-3,false,3,4096,8,6949301,0.008495923280701177,1.9175542658098686e-7,0.01025220422390814,0.352544833
Telcm,returns,94,4-5-2-3-1,false,3,4096,8,6949401,0.008758981777534692,2.918168695965636e-7,0.008201763379126512,0.332220208
Telcm,returns,95,4-5-3-1-2,false,3,4096,8,6949501,0.0083153627281365,9.511588924014416e-7,0.007381587041213861,0.566427709
Telcm,returns,96,4-5-3-2-1,false,3,4096,8,6949601,0.008596932394396042,5.05872273758976e-7,0.00943202788599549,0.314560458
Telcm,returns,97,5-1-2-3-4,true,4,4096,8,6949701,0.007484137798774031,3.296418380735964e-7,0.006971498872257536,0.423140583
Telcm,returns,98,5-1-2-4-3,true,4,4096,8,6949801,0.007379769763640407,3.014181201944502e-7,0.009021939717039164,0.42200625
Telcm,returns,99,5-1-3-2-4,true,4,4096,8,6949901,0.007689147114568702,6.952804899787288e-7,0.007381587041213861,0.416444083
Telcm,returns,100,5-1-3-4-2,true,4,4096,8,6950001,0.0076826357653059256,1.0150124561416511e-6,0.008201763379126512,0.436688917
Telcm,returns,101,5-1-4-2-3,true,4,4096,8,6950101,0.007373854231375975,5.902708716445137e-7,0.007381587041213861,0.420047167
Telcm,returns,102,5-1-4-3-2,true,4,4096,8,6950201,0.007472282949012882,1.2634657360931769e-5,0.00799671929464835,0.412435667
Telcm,returns,103,5-2-1-3-4,false,3,4096,8,6950301,0.008282411705642461,7.399931799318878e-8,0.009021939717039164,0.30884275
Telcm,returns,104,5-2-1-4-3,false,3,4096,8,6950401,0.008222315510445038,5.206414691734122e-7,0.009637071970473652,0.535021542
Telcm,returns,105,5-2-3-1-4,false,3,4096,8,6950501,0.008933168562058561,3.092859305879186e-7,0.006971498872257536,0.29891625
Telcm,returns,106,5-2-3-4-1,false,3,4096,8,6950601,0.009488870200597879,6.188138501354579e-7,0.012302645068689768,0.285258542
Telcm,returns,107,5-2-4-1-3,false,3,4096,8,6950701,0.008887798532047986,2.0385236798463003e-7,0.010047160139429977,0.319904583
Telcm,returns,108,5-2-4-3-1,false,3,4096,8,6950801,0.00951356640572039,1.487889730750293e-7,0.008816895632561,0.2940505
Telcm,returns,109,5-3-1-2-4,false,3,4096,8,6950901,0.008701956890733517,6.985915146923334e-8,0.008406807463604674,0.300965333
Telcm,returns,110,5-3-1-4-2,false,3,4096,8,6951001,0.008664796723936241,6.890618392803082e-7,0.008816895632561,0.322682291
Telcm,returns,111,5-3-2-1-4,false,3,4096,8,6951101,0.009137018252134848,2.9965652744044207e-7,0.010662292392864465,0.309953084
Telcm,returns,112,5-3-2-4-1,false,3,4096,8,6951201,0.009603806556824652,2.842028284778427e-7,0.011277424646298955,0.284486875
Telcm,returns,113,5-3-4-1-2,false,3,4096,8,6951301,0.009024932266019742,5.708398734797363e-7,0.009226983801517326,0.323545917
Telcm,returns,114,5-3-4-2-1,false,3,4096,8,6951401,0.00953346124249239,1.1823272526357391e-7,0.00656141070330121,0.302949875
Telcm,returns,115,5-4-1-2-3,false,3,4096,8,6951501,0.008138804223198166,1.2445254351783922e-7,0.009842116054951815,0.441318
Telcm,returns,116,5-4-1-3-2,false,3,4096,8,6951601,0.008180186818810569,1.344852467382928e-6,0.010047160139429977,0.301003584
Telcm,returns,117,5-4-2-1-3,false,3,4096,8,6951701,0.008815272928017885,2.461868288727824e-7,0.009842116054951815,0.308424833
Telcm,returns,118,5-4-2-3-1,false,3,4096,8,6951801,0.00943006187713223,3.159832855795813e-7,0.008611851548082838,0.280969167
Telcm,returns,119,5-4-3-1-2,false,3,4096,8,6951901,0.008784316763271197,9.897744619526707e-7,0.00799671929464835,0.3071155
Telcm,returns,120,5-4-3-2-1,false,3,4096,8,6952001,0.009346169923135757,6.670391233335155e-7,0.007381587041213861,0.279349458
Telcm,absolute,1,1-2-3-4-5,true,4,4096,8,7040101,0.008240625447423603,7.040907321323814e-7,0.0074011418904631,0.989372292
Telcm,absolute,2,1-2-3-5-4,true,4,4096,8,7040201,0.008204377020489517,3.536247967860474e-6,0.0074011418904631,0.572192875
Telcm,absolute,3,1-2-4-3-5,false,3,4096,8,7040301,0.008750194494497708,4.810004686801506e-7,0.009727215056037217,0.322903542
Telcm,absolute,4,1-2-4-5-3,false,3,4096,8,7040401,0.008443250117383618,2.780989662587565e-7,0.009938676252907591,0.309077333
