case_id,design,model,point,d,conditioning_dimension,N,method,n,reference,reference_uncertainty,reference_target_met,reference_split_half_z,reference_split_stable,reference_uncertainty_to_rmse,reference_resolved,median_abs_error,mean_abs_error,rmse,rmse_ci_low,rmse_ci_high,p90_abs_error,max_abs_error,median_runtime_s,runtime_ci_low_s,runtime_ci_high_s,median_bytes,median_allocations,median_hfunc_calls,median_hinv_calls,median_pair_cdf_calls
mixed_d5,mixed,D,asymmetric,5,3,16384,current_indicator,30,0.12452997658972591,2.490295954888263e-11,true,0.0,true,7.587103911896246e-8,true,0.00028691794152409245,0.00028606548753142463,0.0003282274743836826,0.0002697324428008967,0.00038685858604841706,0.0004211952852740926,0.0007141640352740924,0.3593405205,0.35840675399999994,0.3638466255,1.21049792e8,1.63899e6,NaN,NaN,NaN
mixed_d5,mixed,D,asymmetric,5,3,16384,reduced_conditional,30,0.12452997658972591,2.490295954888263e-11,true,0.0,true,8.12644490989701e-5,true,1.3717137784668987e-7,2.1818546008754252e-7,3.0644346728486265e-7,2.0609913741752045e-7,4.044606576478479e-7,5.291388158135126e-7,8.420509380602237e-7,0.210517583,0.2082529165,0.2119358125,5.1367712e7,33079.0,245760.0,49152.0,16384.0
mixed_d5,mixed,D,asymmetric,5,3,65536,current_indicator,30,0.12452997658972591,2.490295954888263e-11,true,0.0,true,1.9063744441438907e-7,true,9.455178503840755e-5,0.00010791995987226485,0.00013062994851499902,0.00010327287840468689,0.00015572920967033831,0.0002044150662884076,0.00027165915246159245,1.7098865625,1.7013345000000002,1.7247556253875003,4.93032768e8,6.55422e6,NaN,NaN,NaN
mixed_d5,mixed,D,asymmetric,5,3,65536,reduced_conditional,30,0.12452997658972591,2.490295954888263e-11,true,0.0,true,0.0005267075125235015,true,4.2621831577993596e-8,4.1698580818353795e-8,4.7280433555182054e-8,3.90345592149133e-8,5.516790812540192e-8,7.06823355331454e-8,9.259200779709875e-8,1.0409221455000002,0.9122925625,1.059003833,2.09834144e8,131401.0,983040.0,196608.0,65536.0
gaussian_moderate_d10,gaussian_moderate,D,center,10,8,256,current_indicator,30,0.13994323913262255,5.123809921499439e-8,true,0.3414656544745839,true,4.853143243235439e-6,true,0.005859375,0.00829402644898366,0.010557714175532052,0.0077754808280974955,0.01303595617119787,0.02021301086737745,0.02411926086737745,0.005517875,0.0054165210000000005,0.005683479,2.987584e6,1163.0,NaN,NaN,NaN
gaussian_moderate_d10,gaussian_moderate,D,center,10,8,256,reduced_conditional,30,0.13994323913262255,5.123809921499439e-8,true,0.3414656544745839,true,0.000133935774413356,true,0.0003025890180705648,0.0003158689433160037,0.0003825572326693096,0.000297024350521424,0.00046191349985689193,0.0006354778349091873,0.0008538693845898948,0.006675958,0.006626083,0.006829541,2.245408e6,650.0,25600.0,7168.0,256.0
gaussian_moderate_d10,gaussian_moderate,D,center,10,8,1024,current_indicator,30,0.13994323913262255,5.123809921499439e-8,true,0.3414656544745839,true,9.23678088228389e-6,true,0.003224489132622549,0.00420597355101634,0.0055471814117912955,0.00369666931458047,0.007644791529758884,0.0076153546173774525,0.01884948913262255,0.0221908335,0.022084271,0.022514687499999998,1.0885984e7,1225.0,NaN,NaN,NaN
gaussian_moderate_d10,gaussian_moderate,D,center,10,8,1024,reduced_conditional,30,0.13994323913262255,5.123809921499439e-8,true,0.3414656544745839,true,0.0006285691217714476,true,7.039456753918372e-5,6.879521504572586e-5,8.151545699635075e-5,6.522401010831621e-5,9.671952824479108e-5,0.0001287132651116019,0.00016469470899946326,0.0262746455,0.026227478999999998,0.0263373965,8.308544e6,700.0,102400.0,28672.0,1024.0
gaussian_moderate_d10,gaussian_moderate,D,center,10,8,4096,current_indicator,30,0.13994323913262255,5.123809921499439e-8,true,0.3414656544745839,true,2.2308301097735148e-5,true,0.00146484375,0.0018100180255081698,0.0022968176281337868,0.0017451720246069438,0.0028169521100051605,0.004109861818901961,0.004445192257622549,0.09159506249999999,0.09129352099999999,0.09209577099999999,4.2803296e7,1285.0,NaN,NaN,NaN
gaussian_moderate_d10,gaussian_moderate,D,center,10,8,4096,reduced_conditional,30,0.13994323913262255,5.123809921499439e-8,true,0.3414656544745839,true,0.001489056722871517,true,2.4471268915429722e-5,2.7557160305044515e-5,3.440976990868833e-5,2.575344969592687e-5,4.323501819224141e-5,4.560576305713549e-5,9.324837045696088e-5,0.1068940835,0.1063863955,0.1072620205,3.2820032e7,748.0,409600.0,114688.0,4096.0
gaussian_moderate_d10,gaussian_moderate,D,center,10,8,16384,current_indicator,30,0.13994323913262255,5.123809921499439e-8,true,0.3414656544745839,true,4.218100420275142e-5,true,0.0010479718048774511,0.0010254712740343137,0.001214719757943842,0.0009968873364282916,0.0014248822784867317,0.0019085675080024512,0.002308961788872549,0.39864727099999997,0.373182021,0.5247990415,1.73745504e8,1345.0,NaN,NaN,NaN
gaussian_moderate_d10,gaussian_moderate,D,center,10,8,16384,reduced_conditional,30,0.13994323913262255,5.123809921499439e-8,true,0.3414656544745839,true,0.005958989939303845,true,5.332829004611739e-6,6.357038799623127e-6,8.59845372066197e-6,5.863607522070721e-6,1.1219928615714987e-5,1.3782154911939909e-5,2.487978353435394e-5,0.43690537549999997,0.4346594585,0.46335036598749996,1.33484352e8,796.0,1.6384e6,458752.0,16384.0
gaussian_moderate_d10,gaussian_moderate,D,center,10,8,65536,current_indicator,30,0.13994323913262255,5.123809921499439e-8,true,0.3414656544745839,true,0.00010063553661708128,true,0.0003814697265625,0.00039432804320383986,0.0005091451880458055,0.00035734605910644774,0.0006763519196526656,0.0007088637670355391,0.0015972882111274511,1.9692795625,1.9492990835000001,1.9880971454999998,7.15598432e8,1405.0,NaN,NaN,NaN
gaussian_moderate_d10,gaussian_moderate,D,center,10,8,65536,reduced_conditional,30,0.13994323913262255,5.123809921499439e-8,true,0.3414656544745839,true,0.018929739358890054,true,1.9115079855913653e-6,2.2360703848469294e-6,2.7067514371734457e-6,2.125459398054024e-6,3.2487637041658336e-6,3.863296411893426e-6,5.64969027860851e-6,2.0865148749999998,2.060801667,2.190623666,5.4662432e8,844.0,6.5536e6,1.835008e6,65536.0
gaussian_rectangle_d10,gaussian_moderate,D,rectangle,10,8,256,current_indicator,30,0.03564678480966582,6.311063846451901e-8,true,1.2141448891369224,true,8.381604101373132e-6,true,0.004396784809665821,0.005827273628599831,0.007529661112743298,0.00545324943520377,0.009547623076128381,0.012501802847732661,0.01904071519033418,0.0055981045,0.0055337500000000005,0.0057056455,2.987584e6,1163.0,NaN,NaN,NaN
gaussian_rectangle_d10,gaussian_moderate,D,rectangle,10,8,256,reduced_conditional,30,0.03564678480966582,6.311063846451901e-8,true,1.2141448891369224,true,0.0007358088829273704,true,6.292600413583538e-5,6.804847325058589e-5,8.577042208764484e-5,6.10603546418934e-5,0.00011316147335882095,0.00011534583773580023,0.0002673110724582331,0.0085406455,0.008455896000000001,0.0085754795,2.245408e6,650.0,36864.0,7168.0,1024.0
