case_id,d,event,dependence,method,N_or_maxpts,replicate,seed,estimate,reference,abs_error,runtime_s,internal_error,inform,algorithm,nshifts
gaussian_rectangle_d5,5,interior,moderate,reduced_conditional,4096,23,271850,0.12616102121751205,0.12616033132518825,6.898923237963484e-7,0.031966292,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,additionaldistributions,4096,23,729850,0.12616025776688444,0.12616033132518825,7.355830380917361e-8,0.0007175,2.092724253662718e-6,1,mvsort_rqmc,10
gaussian_rectangle_d5,5,interior,moderate,current_indicator,4096,23,271850,0.130126953125,0.12616033132518825,0.003966621799811748,0.226958333,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,additionaldistributions,4096,24,729851,0.1261611305113461,0.12616033132518825,7.991861578349191e-7,0.000732584,1.7045083382607808e-6,1,mvsort_rqmc,10
gaussian_rectangle_d5,5,interior,moderate,current_indicator,4096,24,271851,0.1259765625,0.12616033132518825,0.00018376882518825188,0.027647958,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,reduced_conditional,4096,24,271851,0.12616091775535634,0.12616033132518825,5.864301680924555e-7,0.031059959,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,current_indicator,4096,25,271852,0.12451171875,0.12616033132518825,0.0016486125751882519,0.028114791,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,reduced_conditional,4096,25,271852,0.12616058540697608,0.12616033132518825,2.5408178783159485e-7,0.031324334,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,additionaldistributions,4096,25,729852,0.12616007488707762,0.12616033132518825,2.5643811063513766e-7,0.000743583,1.4890835379711914e-6,1,mvsort_rqmc,10
gaussian_rectangle_d5,5,interior,moderate,reduced_conditional,4096,26,271853,0.12616098005295157,0.12616033132518825,6.487277633138167e-7,0.031338542,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,additionaldistributions,4096,26,729853,0.1261593170190623,0.12616033132518825,1.0143061259515473e-6,0.00072075,1.7247025513592813e-6,1,mvsort_rqmc,10
gaussian_rectangle_d5,5,interior,moderate,current_indicator,4096,26,271853,0.12646484375,0.12616033132518825,0.0003045124248117481,0.028018334,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,additionaldistributions,4096,27,729854,0.12616037852425116,0.12616033132518825,4.7199062908065414e-8,0.000735916,2.0048755775867824e-6,1,mvsort_rqmc,10
gaussian_rectangle_d5,5,interior,moderate,current_indicator,4096,27,271854,0.124267578125,0.12616033132518825,0.0018927532001882519,0.028250875,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,reduced_conditional,4096,27,271854,0.1261594396691951,0.12616033132518825,8.916559931515522e-7,0.031282916,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,current_indicator,4096,28,271855,0.124267578125,0.12616033132518825,0.0018927532001882519,0.027949125,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,reduced_conditional,4096,28,271855,0.12615917266469126,0.12616033132518825,1.158660496991537e-6,0.03087075,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,additionaldistributions,4096,28,729855,0.12616037195724214,0.12616033132518825,4.0632053888156605e-8,0.000731666,2.188444510756644e-6,1,mvsort_rqmc,10
gaussian_rectangle_d5,5,interior,moderate,reduced_conditional,4096,29,271856,0.12616023497112014,0.12616033132518825,9.635406811314695e-8,0.038680209,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,additionaldistributions,4096,29,729856,0.12616038439560096,0.12616033132518825,5.307041270330437e-8,0.0007265,1.2558197600039806e-6,1,mvsort_rqmc,10
gaussian_rectangle_d5,5,interior,moderate,current_indicator,4096,29,271856,0.124267578125,0.12616033132518825,0.0018927532001882519,0.028354708,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,additionaldistributions,4096,30,729857,0.12616103503409132,0.12616033132518825,7.037089030659249e-7,0.0007115,1.386249496746539e-6,1,mvsort_rqmc,10
gaussian_rectangle_d5,5,interior,moderate,current_indicator,4096,30,271857,0.127685546875,0.12616033132518825,0.0015252155498117481,0.02840375,NaN,-1,,1
gaussian_rectangle_d5,5,interior,moderate,reduced_conditional,4096,30,271857,0.12616075479554129,0.12616033132518825,4.2347035303369474e-7,0.031104959,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,1,271828,0.588134765625,0.5882516348368683,0.0001168692118682646,0.021033125,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,1,271828,0.5882527273699486,0.5882516348368683,1.0925330803379651e-6,0.014959459,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,1,729828,0.5882140675013561,0.5882516348368683,3.7567335512189715e-5,0.000624542,7.594012855736673e-5,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,2,271829,0.5882579683975565,0.5882516348368683,6.3335606882430895e-6,0.0147615,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,2,729829,0.5882496157861601,0.5882516348368683,2.0190507081796483e-6,0.000600042,0.00012125460088501956,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,2,271829,0.587158203125,0.5882516348368683,0.0010934317118682646,0.020348375,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,3,729830,0.5882618166998972,0.5882516348368683,1.0181863028924099e-5,0.000582875,0.00010689161762869513,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,3,271830,0.587646484375,0.5882516348368683,0.0006051504618682646,0.025758834,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,3,271830,0.5882517070032597,0.5882516348368683,7.21663914182713e-8,0.014641834,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,4,271831,0.587890625,0.5882516348368683,0.0003610098368682646,0.020542542,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,4,271831,0.58824766027761,0.5882516348368683,3.974559258268506e-6,0.014902625,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,4,729831,0.5883317191542117,0.5882516348368683,8.00843173434096e-5,0.000581625,6.077287273778015e-5,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,5,271832,0.5882585546886097,0.5882516348368683,6.919851741393757e-6,0.014995709,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,5,729832,0.5882757321066882,0.5882516348368683,2.4097269819889355e-5,0.000552542,0.0001313566046159704,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,5,271832,0.586181640625,0.5882516348368683,0.0020699942118682646,0.020472334,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,6,729833,0.5882297268172385,0.5882516348368683,2.190801962975719e-5,0.000582416,0.00010163064820169764,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,6,271833,0.586669921875,0.5882516348368683,0.0015817129618682646,0.02054725,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,6,271833,0.5882420865528503,0.5882516348368683,9.548284018001674e-6,0.018956875,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,7,271834,0.590087890625,0.5882516348368683,0.0018362557881317354,0.020827917,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,7,271834,0.5882543037699814,0.5882516348368683,2.668933113181282e-6,0.014971333,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,7,729834,0.5881835776823395,0.5882516348368683,6.80571545287334e-5,0.000565708,0.00012205139214913939,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,8,271835,0.5882602493928621,0.5882516348368683,8.614555993879947e-6,0.015316459,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,8,729835,0.5883314963505354,0.5882516348368683,7.986151366712324e-5,0.000560917,0.00010680300445314583,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,8,271835,0.584716796875,0.5882516348368683,0.0035348379618682646,0.020416542,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,9,729836,0.5882039238266367,0.5882516348368683,4.771101023159918e-5,0.0005945,0.0001273219126864313,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,9,271836,0.588134765625,0.5882516348368683,0.0001168692118682646,0.023616375,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,9,271836,0.5882557311972137,0.5882516348368683,4.096360345484662e-6,0.014811708,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,10,271837,0.58740234375,0.5882516348368683,0.0008492910868682646,0.020551042,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,10,271837,0.5882496862092209,0.5882516348368683,1.9486276473523745e-6,0.014742459,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,10,729837,0.588267295691009,0.5882516348368683,1.566085414073104e-5,0.0005665,0.00012243331438822075,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,11,271838,0.5882513536729373,0.5882516348368683,2.811639309152625e-7,0.014941416,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,11,729838,0.5882477264465111,0.5882516348368683,3.9083903571324186e-6,0.000557083,0.00011779108190601838,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,11,271838,0.58544921875,0.5882516348368683,0.0028024160868682646,0.023652625,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,12,729839,0.5882957393609677,0.5882516348368683,4.4104524099419784e-5,0.000563709,9.151673439554508e-5,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,12,271839,0.587890625,0.5882516348368683,0.0003610098368682646,0.020568167,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,12,271839,0.588256053326394,0.5882516348368683,4.418489525703784e-6,0.015232959,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,13,271840,0.587890625,0.5882516348368683,0.0003610098368682646,0.02306025,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,13,271840,0.5882582235640792,0.5882516348368683,6.588727210932177e-6,0.014933625,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,13,729840,0.5882230986380775,0.5882516348368683,2.853619879072955e-5,0.000578375,0.00011203885774914919,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,14,271841,0.5882383714765334,0.5882516348368683,1.3263360334914154e-5,0.014947625,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,14,729841,0.5881912642830899,0.5882516348368683,6.037055377838829e-5,0.000625625,0.00010958919270185706,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,14,271841,0.5888671875,0.5882516348368683,0.0006155526631317354,0.022818375,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,15,729842,0.5882384289764642,0.5882516348368683,1.3205860404097436e-5,0.000558125,9.788306982884346e-5,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,15,271842,0.587890625,0.5882516348368683,0.0003610098368682646,0.022403041,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,15,271842,0.5882592487299851,0.5882516348368683,7.6138931168756585e-6,0.014691084,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,16,271843,0.58837890625,0.5882516348368683,0.0001272714131317354,0.022658791,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,16,271843,0.588253954277927,0.5882516348368683,2.3194410587734637e-6,0.014805917,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,16,729843,0.5882646059476692,0.5882516348368683,1.2971110800896746e-5,0.000556792,8.194561696758468e-5,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,17,271844,0.5882591164992209,0.5882516348368683,7.481662352648577e-6,0.016346125,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,17,729844,0.5882738739565309,0.5882516348368683,2.223911966259262e-5,0.000564,8.976842562164238e-5,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,17,271844,0.58837890625,0.5882516348368683,0.0001272714131317354,0.021988167,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,18,729845,0.5882512342111583,0.5882516348368683,4.0062570993981694e-7,0.000559208,0.00010591791116395017,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,18,271845,0.587646484375,0.5882516348368683,0.0006051504618682646,0.021929417,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,18,271845,0.588243887253396,0.5882516348368683,7.747583472217379e-6,0.014781917,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,19,271846,0.588623046875,0.5882516348368683,0.0003714120381317354,0.021359875,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,19,271846,0.5882473224653723,0.5882516348368683,4.312371496006939e-6,0.016446917,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,19,729846,0.5882751043114325,0.5882516348368683,2.346947456421944e-5,0.000571042,9.170418834603271e-5,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,20,271847,0.5882533469232362,0.5882516348368683,1.7120863678998788e-6,0.015035792,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,20,729847,0.5883015415918923,0.5882516348368683,4.9906755024031746e-5,0.00054825,0.00012577205082729234,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,20,271847,0.58740234375,0.5882516348368683,0.0008492910868682646,0.020413083,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,21,729848,0.5883252280590788,0.5882516348368683,7.359322221056619e-5,0.000645,8.04349993986812e-5,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,21,271848,0.585205078125,0.5882516348368683,0.0030465567118682646,0.020272875,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,21,271848,0.5882487817188449,0.5882516348368683,2.8531180233937192e-6,0.014303417,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,22,271849,0.5888671875,0.5882516348368683,0.0006155526631317354,0.020996292,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,22,271849,0.5882557052830474,0.5882516348368683,4.070446179116338e-6,0.014404458,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,22,729849,0.5882751544311892,0.5882516348368683,2.3519594320897674e-5,0.000561125,0.00011580631068760118,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,23,271850,0.5882570919503688,0.5882516348368683,5.4571135005287985e-6,0.015189541,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,23,729850,0.588249469279869,0.5882516348368683,2.1655569992784507e-6,0.000543958,0.00011396048576600214,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,23,271850,0.588623046875,0.5882516348368683,0.0003714120381317354,0.020581042,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,24,729851,0.5882579037300143,0.5882516348368683,6.268893146033072e-6,0.000554042,0.00011006240927100328,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,24,271851,0.58837890625,0.5882516348368683,0.0001272714131317354,0.021448292,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,24,271851,0.5882600323447597,0.5882516348368683,8.397507891388933e-6,0.016145625,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,25,271852,0.590087890625,0.5882516348368683,0.0018362557881317354,0.021072833,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,25,271852,0.5882508261210595,0.5882516348368683,8.087158087644042e-7,0.014614542,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,25,729852,0.5882211817060029,0.5882516348368683,3.0453130865359945e-5,0.000569041,0.00011307719909202039,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,26,271853,0.5882448336538332,0.5882516348368683,6.80118303508781e-6,0.016079958,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,26,729853,0.588233888533687,0.5882516348368683,1.774630318129855e-5,0.000543625,9.542698560332007e-5,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,26,271853,0.58642578125,0.5882516348368683,0.0018258535868682646,0.021399375,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,27,729854,0.5882639796059912,0.5882516348368683,1.2344769122929478e-5,0.000570709,8.531972109496294e-5,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,27,271854,0.58740234375,0.5882516348368683,0.0008492910868682646,0.048368875,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,27,271854,0.5882478422235821,0.5882516348368683,3.7926132862020623e-6,0.185021208,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,28,271855,0.589599609375,0.5882516348368683,0.0013479745381317354,0.0207185,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,28,271855,0.5882509285512713,0.5882516348368683,7.062855970074722e-7,0.015116375,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,28,729855,0.5882592571302575,0.5882516348368683,7.622293389242252e-6,0.00058425,0.00010995868641900094,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,29,271856,0.5882490211495227,0.5882516348368683,2.6136873455540055e-6,0.015263167,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,29,729856,0.5882182250017914,0.5882516348368683,3.340983507682527e-5,0.000575625,9.739566682578803e-5,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,29,271856,0.5859375,0.5882516348368683,0.0023141348368682646,0.020635167,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,additionaldistributions,4096,30,729857,0.588218328889673,0.5882516348368683,3.330594719530566e-5,0.000563625,0.00012450061569532704,1,mvsort_rqmc,10
gaussian_strong_d4,4,CDF,strong,current_indicator,4096,30,271857,0.58837890625,0.5882516348368683,0.0001272714131317354,0.020619792,NaN,-1,,1
gaussian_strong_d4,4,CDF,strong,reduced_conditional,4096,30,271857,0.5882559261089034,0.5882516348368683,4.291272035161775e-6,0.015162792,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,1,271828,0.573486328125,0.5746657749936169,0.001179446868616929,0.027881208,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,1,271828,0.5746837066214665,0.5746657749936169,1.7931627849576692e-5,0.025695708,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,1,729828,0.5748021720411203,0.5746657749936169,0.00013639704750334491,0.000807916,0.0006752494526097898,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,2,271829,0.5746635593389964,0.5746657749936169,2.2156546205520655e-6,0.025274958,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,2,729829,0.5745049456438159,0.5746657749936169,0.00016082934980099495,0.000810875,0.0008292361570327352,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,2,271829,0.5732421875,0.5746657749936169,0.001423587493616929,0.028219666,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,3,729830,0.5744086829265145,0.5746657749936169,0.00025709206710244903,0.000805125,0.000967108413487374,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,3,271830,0.573974609375,0.5746657749936169,0.000691165618616929,0.028074833,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,3,271830,0.5746554366607792,0.5746657749936169,1.033833283770047e-5,0.032302625,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,4,271831,0.57421875,0.5746657749936169,0.00044702499361692905,0.028082291,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,4,271831,0.5746306986590002,0.5746657749936169,3.5076334616745974e-5,0.02533325,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,4,729831,0.5747294955683315,0.5746657749936169,6.372057471459858e-5,0.00083525,0.0008549057142006104,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,5,271832,0.5747085007741208,0.5746657749936169,4.2725780503904964e-5,0.02515,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,5,729832,0.5747582817458464,0.5746657749936169,9.250675222949312e-5,0.000808583,0.0005957883480366528,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,5,271832,0.574462890625,0.5746657749936169,0.00020288436861692905,0.028486708,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,6,729833,0.5748899240110313,0.5746657749936169,0.00022414901741441007,0.000828083,0.0006065597033705781,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,6,271833,0.5732421875,0.5746657749936169,0.001423587493616929,0.028656166,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,6,271833,0.5745987299145918,0.5746657749936169,6.704507902510759e-5,0.025033833,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,7,271834,0.576904296875,0.5746657749936169,0.002238521881383071,0.028004208,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,7,271834,0.5746310188796498,0.5746657749936169,3.475611396708267e-5,0.025241458,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,7,729834,0.5750805948554674,0.5746657749936169,0.00041481986185043507,0.0009715,0.0005768292805054176,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,8,271835,0.5746741439939932,0.5746657749936169,8.369000376262647e-6,0.025674875,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,8,729835,0.5750595864061693,0.5746657749936169,0.0003938114125523473,0.000876959,0.0007735891597250333,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,8,271835,0.57080078125,0.5746657749936169,0.003864993743616929,0.034767792,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,9,729836,0.5747530716233804,0.5746657749936169,8.729662976347807e-5,0.000818958,0.0006293751772261501,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,9,271836,0.5751953125,0.5746657749936169,0.000529537506383071,0.027910833,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,9,271836,0.5746520168666651,0.5746657749936169,1.3758126951812777e-5,0.02569125,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,10,271837,0.574462890625,0.5746657749936169,0.00020288436861692905,0.028294,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,10,271837,0.5746401173260949,0.5746657749936169,2.56576675220499e-5,0.025735583,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,10,729837,0.5744937900388075,0.5746657749936169,0.00017198495480941212,0.000817458,0.0005683305661258402,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,11,271838,0.5746407447164802,0.5746657749936169,2.5030277136739443e-5,0.025131125,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,11,729838,0.5746454576513885,0.5746657749936169,2.03173422284042e-5,0.000836208,0.00048733441862426554,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,11,271838,0.572998046875,0.5746657749936169,0.001667728118616929,0.032403209,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,12,729839,0.5742457818735273,0.5746657749936169,0.0004199931200896678,0.000810167,0.0010181172588540318,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,12,271839,0.574462890625,0.5746657749936169,0.00020288436861692905,0.028294,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,12,271839,0.5747164616002005,0.5746657749936169,5.068660658358315e-5,0.025630416,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,13,271840,0.573486328125,0.5746657749936169,0.001179446868616929,0.028144208,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,13,271840,0.5746754226516041,0.5746657749936169,9.64765798716627e-6,0.0284785,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,13,729840,0.5746232514798486,0.5746657749936169,4.2523513768322196e-5,0.000809584,0.0007734242783429322,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,14,271841,0.5746692258268524,0.5746657749936169,3.450833235496553e-6,0.025412834,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,14,729841,0.5745429299484738,0.5746657749936169,0.00012284504514314953,0.000804083,0.0008432297364215971,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,14,271841,0.575439453125,0.5746657749936169,0.000773678131383071,0.028947792,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,15,729842,0.5750884092397771,0.5746657749936169,0.00042263424616018064,0.001008416,0.00038379168178064347,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,15,271842,0.573486328125,0.5746657749936169,0.001179446868616929,0.03316,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,15,271842,0.5746982145883237,0.5746657749936169,3.243959470677904e-5,0.026167708,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,16,271843,0.57666015625,0.5746657749936169,0.001994381256383071,0.0295135,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,16,271843,0.5746967509169195,0.5746657749936169,3.097592330258969e-5,0.028248167,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,16,729843,0.5743346696630296,0.5746657749936169,0.0003311053305873335,0.000832541,0.0008903522021715533,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,reduced_conditional,4096,17,271844,0.5746981469669862,0.5746657749936169,3.2371973369249574e-5,0.025287708,NaN,-1,,1
gaussian_strong_d5,5,CDF,strong,additionaldistributions,4096,17,729844,0.5747844414377965,0.5746657749936169,0.0001186664441795715,0.000823042,0.0004043355631258749,1,mvsort_rqmc,10
gaussian_strong_d5,5,CDF,strong,current_indicator,4096,17,271844,0.574951171875,0.5746657749936169,0.00028539688138307095,0.028580875,NaN,-1,,1
